source_db,old_paper_id,old_title,new_paper_id
db1,638,Towards Universal Access in the Disappearing Computer Environment,0387ff88-8cee-567f-9ad7-08e1746b59ab
db1,639,Multiple Metaphor Environments: designing for diversity,f2d3afec-8a5f-5ee4-95ac-50a851ce9a81
db1,640,Blending Scenarios of use and informal argumentation to facilitate universal access: Experience with the Universal Access Assessment Workshop Method,1e92af89-ee4a-5c19-adc3-ba9d7be92966
db1,641,"Content preparation and management for Web Design: Eliciting, structuring, searching and displaying information",f2894828-3699-5a7a-837b-e8c26fc1d322
db1,642,Universal Access to Information Society Technologies: Opportunities for People with Disabilities,c175be00-a3a8-5a94-9e32-08c90bf3e00e
db1,643,Expert-based assessment of the ARGO Web browser for people with disability,22aad7b8-72a9-51d0-9d61-352221cde845
db1,644,Agent Classes for Managing Dialogue Control Specification Complexity,ce8b8237-eb4f-528f-8c3f-e20bb55171f7
db1,645,Continuous interaction through user interface adaptation: the AVANTI scenario,04ce5f5b-b158-5556-bb18-72dbe9a65dfe
db1,646,A modular approach to the evaluation of Adaptive User Interfaces,5b98b65f-84e6-5fb3-a606-57dee5d74da1
db1,647,Virtual Prints: Leaving trails in Virtual Environments,099ffc0f-6155-52b8-831f-c3047a833efe
db1,648,Interaction design of a collaborative application for children,2dc17261-0e52-5a1b-9ad9-044b4c2b6761
db1,649,User interface design for PDAs: Lessons and Experience with the WARD-IN-HAND prototype,04dc561d-bf00-58b5-a0b7-9e8caec78dc4
db1,650,Scenario-based argumentation for Universal Access,a51ec746-a743-5653-9aeb-3c992e344848
db1,651,Universal Access in HCI,449710b2-52f4-5db1-8793-74a8eb3babfa
db1,652,"7th ERCIM Workshop ""User Interfaces for All""",85bf9f0b-f40b-547c-ba2a-586f8c754b17
db1,653,"8th ERCIM Workshop ""User Interfaces for All""",21381003-0624-5ff2-b789-360dc7279e5e
db1,654,Unified User Interface Development,bd3ccc7f-e5ae-5479-a727-97cdb63b928c
db1,655,"Ensuring Access, transportation and residence of disabled people within the buildings of the University of Crete",560f9dd1-b3c5-5223-a5dd-2c2d2a8cbcba
db1,656,Development of Software and Telematics Services for People with Disabilities,25988b52-8a2b-51c0-a198-00ca593fa055
db1,657,The PALIO Framework for Adaptive Information Services,cc4a55c8-c827-5bc1-bd87-cfd5340b470e
db1,658,Developing Adaptive Interfaces for the Web,dea509f7-dd9a-51c8-a5fa-2a758f3d2119
db1,659,A Design Code of Practice for Universal Access: Methods and Techniques,a250363f-3b8c-5a72-a4d2-05519707fc2f
db1,660,A Generic Adaptation Framework for Web-based Hypermedia Systems,2dfd29a9-77d3-591f-b991-3627539810ed
db1,661,"Universal Access in the Information Society: Achievements, Challenges and Promises",f4a8df13-00b6-5dcf-98c1-4e187338519d
db1,662,Basic arithmetics and the education of disabled people,465f60d1-c762-5dd9-bc53-58c2f2b44c3f
db1,663,Adaptation of interactive courseware,fbcddcf3-1dba-5558-b196-13234d753b86
db1,664,Accessibility Guidelines: Current Status and Future Prospects in Standardisation,ec528573-58a5-589e-b72f-0c343d7c42a9
db1,665,Continuity through User Interface Adaptation: a perspective on Universal Access,e03e86ad-c084-5147-ae18-113ba7a23a29
db1,666,Decision-theoretic approaches to user interface adaptation: Implications on Universal Access,7f05841a-1673-58cf-916f-81c4f229b6d9
db1,667,AVANTI: a universally accessible web browser,74d49c34-c0ec-5669-9f44-ca20b5403cdb
db1,668,IS4ALL: Promoting Universal Design in Healthcare Telematics,3589c5b9-a3d0-587e-88f0-6c51fafb7ed3
db1,669,Re-thinking HCI in terms of Universal Design,f6a52d74-9c55-55e4-8f6c-da526110206c
db1,670,Computational Environments for Organisational Learning,67d92aa0-fa23-528f-8886-e04ead48665f
db1,671,Enabling Universal Access - Minimum Requirements for Content Preparation,84775698-5ff7-5dda-abe2-561d9942eab6
db1,672,"The integrated Electronic Health Record: accessibility, usability, and security issues",29010436-3ac9-505f-a3e2-f5719c936d7b
db1,673,A validated code of practice for Universal Access in Health Telematics,2ec1ea2b-8b20-5ec1-a260-ffc4f57e6e4d
db1,674,An influence diagrams-based approach to location aware mobile computing,cd67537d-0750-5117-8d36-46f35e07f27c
db1,675,The PALIO framework for hypermedia adaptations,8b64a659-9a06-506b-a02e-344a46d4603c
db1,676,"Personalisable, context-aware services: The PALIO approach",c34d03dd-ad7d-56ee-b309-6d63f580dba2
db1,677,PALIO as an enabling platform for disabled and elderly people,c0d6b32a-6ca4-5de7-b20a-b6130fe50300
db1,678,Dynamic environment-adapted mobile interfaces: The Voyager Toolkit,c17d8772-43da-5d45-82f3-719e158b100e
db1,679,Virtual Prints: an empowering tools for virtual environments,73dc1892-0a60-5585-beeb-b887a787cdfd
db1,680,"Towards I-dove, an interactive support tool for building and using virtual environments with guidelines",1b7df2c0-a7b6-51f0-820b-6b367c0f247b
db1,681,Runtime Support for a Dynamically Composable and Adaptive Wearable System,375382b9-63a4-5a72-a810-108c4e0b6623
db1,682,Case Study: Sequential Evaluation of the Virtual Prints Concept and Pilot Implementation,f1238ec9-bab6-56b7-b5e9-6394b1b101ad
db1,683,FastScanner: An accessibility tool fro motor impaired users,1ec1b10f-d22f-5bd7-a149-be5f3f4c09be
db1,684,Web accessibility through adaptation,72d58198-4eb6-5f4b-8cb9-30a4ecb8b2d1
db1,685,European Co-operation Activities Promoting Design for All in Information Society Technologies,eb67da3c-bd09-564f-9eb8-c62f4308ce30
db1,686,The eUser in a Universally Accessible Information Society,abd18c3d-8fa5-526e-b707-aa60e9129934
db1,687,Incorporating Accessibility in Web-Based Wok Environments: Two Alternative Approaches and Issues Involved,ebbdb9dd-58d4-553e-b325-ec764fa2aac4
db1,688,The eFORMS Prototype: An Accessible Online Environment for Authoring and Administrating Usability-Related Studies,a57b3cd4-1305-58b1-9c4f-0015d82b1dee
db1,689,An Evaluation Framework Incorporating User Interface Accessibility,e7c117f0-dcf2-5c7c-b9a9-84950bf720c4
db1,690,The Development of a Sensory System fpr Intelligent Game Creatures,448e24fd-bad0-53b8-bf3d-5467f4d31981
db1,691,A Decision-Making Specification Language for Automatic Interface Adaptation,9370fd23-3563-56f8-a413-4049c4916a21
db1,692,UA-Chess: A Universally Accessible Board Game,c4091670-44af-5432-b008-4e8d093fccc0
db1,693,Dynamic Deployment of Remote Graphical Toolkits over bluetooth from Wearable Devices,5884d4a4-4b77-508e-825d-5a658cc30816
db1,694,A Pervasive Game with a Dynamically Distributed and Configurable User Interface,8f1a6c3e-7e38-5f6e-9757-ac36aee46040
db1,695,A Support Tool for the Design of User Interface Adaptation,65d3fa77-aa08-585e-a6af-35f27758df3c
db1,696,User Requirements and Usage Life-Cycle for Digital Libraries,92ce49b5-2ead-5b54-a4de-eaff429c905a
db1,697,Facilitating virtual networking for Design for All in Europe: the HERMES platform,ebcabe1b-fa20-51e0-9f1f-616427604c63
db1,698,Ministerial Declaration on eInclusion,723444df-fd58-5049-b33d-b70a0f50fa42
db1,699,Editorial: In the Tradition of Alexandrian Scholars - Special Issue of the International Journal on Digital Libraries,d663ccc4-3775-5a45-8f6c-d075834171af
db1,700,Editorial,a017cdf0-8d8a-5ebb-b801-7a9e31e94910
db1,701,"Study on ""Universal Access and Equal Participation of people with disabilities in the Infromation Society""",05023e6d-9706-5508-a043-285442dc65d0
db1,702,From User Interfaces for all to an Information Society for All: Challenges and opportunities,416b6cbc-7030-5b84-ad98-8f67610b7b42
db1,703,Human - Computer Interaction in the age of the Disappearing Computer,96c26fa5-0d72-5042-bf6d-7fd43248f925
db1,704,The Disappearing Computer: opportunities and challenges for Universal Access in the Information Society,af1ddec8-2ab4-5757-af60-5c7ff870d4c6
db1,705,Universal Access to eLearning in the Information Society,e67ffb1b-8198-5e5f-a631-688e5272e4ad
db1,706,Universal Access in Health Telematics - A Design Code of Practice,6f864732-2881-500e-926e-01e6b0ce0fa3
db1,707,Universal Access,d6d1b40e-81f2-546e-956a-7114deeb86d9
db1,708,Towards a Universal Access Code of Practice in Health Telematics,b5af21a4-ab00-559e-94aa-8489437ca86d
db1,709,The HYGEIAnet Reference Scenario,a84e890d-4fc3-58f4-a429-98b8d53baa34
db1,710,The Universal Access Assessment Workshop (UA2W) Method,18854b34-27ee-587c-9956-c153521823a6
db1,711,Applying the Unified User Interface Design Method in Health Telematics,35642d91-5964-514c-92b1-8721ae338114
db1,712,Using Non-functional Requirements as Design Drivers for Universal Access,2bdacb1e-9fa7-5f5c-bb75-0d4c39f8d7e2
db1,713,Screening Models and Growth Scenarios,0982e979-dac4-5c1f-a654-4d4633f494f7
db1,714,Usability Inspection of the WardInHand Prototype,7b4ba480-6157-501b-94ad-9e81050a92f5
db1,715,IS4ALL Method Base: Choosing micro-methods and tailoring to custom practices,d09e10c3-fc81-5ac0-b041-cdf5f6520692
db1,716,Preface,72f233d9-d888-5bbd-8670-4e5a884cdb46
db1,717,User Interfaces for All: New Perspectives into Human-Computer Interaction,fc093510-975f-51d9-884b-155714c831da
db1,718,"""Generating"" Design Spaces: An NLP Approach to HCI Design",b71fe210-e513-5e4a-aaef-34e79d74906f
db1,719,User Interface Adaptation: Evaluation Perspectives,5386ea73-3d20-5345-ac22-e83aba1e900d
db1,720,The Concept of Unified User Interfaces,93309226-5a3f-5de0-bad1-07f03f957998
db1,721,The Unified User Interface Software Architecture,086d6069-39de-5774-bd4e-7c0e5de16ea4
db1,722,The Unified User Interface Design Method,361f6c12-90bb-5518-8170-d64ff5de33ab
db1,723,Development Requirements for Iimplementing Unified User Interfaces,59b17a91-b567-500e-8671-6b827c98964a
db1,724,USE-IT: A tool for lexical design assistance,ad8a56c5-55bb-50c6-90bb-1a2486ae1390
db1,725,USE-IT: a tool for lexical design assistance,55c84107-37c8-5949-9030-9d552590f6b2
db1,726,The I-GET UIMS for Unified User Interface Implementation,e5ef9fae-7142-56b3-80e1-83a9d8615a9b
db1,727,A Case Study in Unified User Interface Development: The AVANTI Web Browser,ae7b3c6d-7fb7-536f-9a67-cafc76b558e1
db1,728,Industrial Policy Issues,eb8366e3-964c-5343-b7fa-2f6c96093fa8
db1,729,Economics and Management of Innovation,d804d91c-73d5-519c-ba4d-9036be529f26
db1,730,Toward an Information Society for All: An International R&D Agenda,b23c684e-991f-501b-bc3c-0b95f585773f
db1,731,Toward an Information Society for All: HCI challenges and R&D recommendations,834311cf-5040-5d27-8b36-1867644b195c
db1,732,Improving User Acceptance,f2cb26a4-67ab-562b-b7f9-8908bb303b4b
db1,733,Universal Access Tools in e-Health-health care support in data and knowledge,c0efc645-b7f9-522a-911f-b490ebd316f3
db1,734,Universal Access to Electronic Health Records,373570af-1065-5792-98c7-d0228e915bbc
db1,735,"Designing for All: Methods, Tools, and Practice",c0b8e35f-b418-569f-a6d6-9cc44d48c8d5
db1,736,Towards Universal Access in the Information Society - Achievements and challenges,58b9279c-358b-5ad3-8f97-000b38cd8e76
db1,737,Development environments for universal access: the windows porting of the I-GET UIMS with a comprehensive test-suiteof interactive applications,082fd2f6-4e80-5e15-9862-79b7038af44b
db1,738,"Interacting with the Disappearing Computer. Interaction Style, Design method, and Development Toolkit",b7ee6612-0db1-5006-b53e-f7ad3d59c429
db1,739,Unified User Interface Development: New Challenges and Opportunities,80c319c1-ef75-5f3d-a5da-d2a7cd75f091
db1,740,Virtual Prints: Augmenting Virtual Environments with Interactive Personal Marks,669deeb1-1c40-515e-9eb6-4155cb15e7d2
db1,741,Inclusive Development: Software Engineering Requirements for Universally Accessible Interactions,d5cba246-d674-5d66-8fd3-6b4de38c1751
db1,742,A Decision-Making Specification Language for Verifiable User-Interface Adaptation  Logic,650c8138-7783-570c-a58a-532d6a75c163
db1,743,Automated User Interface Engineering with a Pattern Reflecting Programming Language,08d0e435-4025-559a-ba82-f8d4c936c904
db1,744,communication: Towards a design code of practice for Universal Access in Health Telematics,0d95f2b1-27e4-53ad-8538-a8f8d9170103
db1,745,ICS-FORTH's participation in TACIT: a brief overview,2c2d4971-9d2d-567a-849b-6f09aba468a7
db1,746,Universal Access in the Information Society,8e8aea48-e632-5fbd-8fb4-06f38de9b048
db1,747,Towards Universal Access in the Information Society: emerging opportunities and challenges,2057b813-7a0f-54ba-b9f7-19c8c8fe4dd4
db1,748,Institute of Computer Science. Foundation for Research and Technology-Hellas,9b0b00f0-a594-515a-987c-6a0d1d150e00
db1,749,IS4ALL (IST-1999-14101) - Information Society for All,63e50e77-0054-57d9-bd0a-741f6e3eb456
db1,750,Universal Access to the World Wide Web,9ca736a7-7ba4-5250-bab2-f28c934f50a4
db1,751,Universal Access in the Information Society,036379c9-0ede-58f6-b64d-b4df5d5d8423
db1,752,Universal Access in Health Telematics Applications and Services,c98c90a6-4998-55d8-b89e-211c0da05f7b
db1,753,Software for access in the Lexicographical Database DIALEXIKO,88a744e6-9f4b-59a8-bb68-9745f4e15007
db1,754,Information Society for All,87c51d64-0fad-5aca-a189-e8df54521a56
db1,755,The user interface of the Lexical Database DIALEXIKO,3265bc10-650e-52a0-9193-bb8de9f2c359
db1,757,Designing for All in the Information Society,d3371319-26ad-5a3c-8f0a-728d4e18bf0e
db1,758,e-Inclusion: Towards an Information Society for All,e8a3a47c-94bb-5643-9fb6-5b348eecc508
db1,759,ICS-FORTH,5fe7131f-fe7b-5ed4-a35f-60415c168295
db1,760,Modern Technological Applications for People with Difficaulties in Vision,89961e50-a017-5d80-9429-407e8e1240fb
db1,761,(e-)Learning in the Information Society,974c940f-0e67-5428-b38a-124dd583044e
db1,762,"Foundation for Research and Technology-Hellas, Institute of Computer Science, Center for Universal Access and Assistive Technologies",75bd0145-3f9c-5724-8954-ddb7e0e61f5f
db1,763,Access by blind Users to web-based applications and services,7a94e974-0d3a-58b3-8ebd-0a419e4b83df
db1,764,Access by Blind Users in Web-Based applications and services,5d123aa5-4c98-52ab-a9a5-2df3b4c2fab0
db1,765,The Greek Network GR-DeAN,ea0066e5-740d-5db3-a6fb-044f6e180cfd
db1,766,Designing an Inclusive Information Society: Towards Universal Access through Research &Technological Development,13523b49-77c9-5b71-9204-a39cb885d68b
db1,767,Universal Access to e-Learning,c29d1dc9-29df-53cb-8f70-23dffdb70d75
db1,768,Technology Examples,1906d999-d81d-5f84-bfc9-1de266abc470
db1,769,Universal Access by people with disabilities in the Information Society,210e49b1-aacb-5870-9acc-8958a17c1e16
db1,770,The Web portal of GR-DeAN (e-accessibility.gr),eac9514d-6eb6-5d10-81d0-2a21113fe16a
db1,771,Designing for All in the Information Society,afbe646c-a63f-5545-8228-73a6215f12e9
db1,772,The Greek Participation in the 1st IST Call,d7f31bc1-8424-5418-9ff0-f4a22864b1bb
db1,773,The electronic access as a prerequisite for the e-Inclusion of students with disabilities in the Higher Education,794292da-1ec4-5e91-9e0c-910240d42afb
db1,774,eInclusion: ICT Challenges and Opportunities,34604c95-a0c6-597d-8c36-1ad80e3f09ac
db1,775,Universal Access and Usage in the Information Society,bc114340-52de-5faa-b420-32d430032be6
db1,776,"Foundation for Research and Technology - Hellas, Institute of Computer Science",aaf6d42a-6719-5b19-b5f1-94511d5cfdef
db1,777,ICS-FORTH: Challenges and Opportunities,16468f9f-6ae2-52a9-b5e2-32f2cdfc4c7b
db1,778,Dynamic deployment of environment devices for ambient interactions,011c679e-9fd7-5af2-9bfb-7f14de0ad3ea
db1,779,Research and Development Policies that contribute to the economic growth of islands: the case of Crete,32a125c0-d1e7-5517-99e7-42a1b1ee475d
db1,780,Innovative practices for ensuring accessibility and integration of people with disabilities in the Information Society,7de85032-7590-53a6-bb20-3f96b60eefa2
db1,781,Universal Access and Assistive Technologies: Introduction  and Overview,0bdef005-b85a-57e9-956e-d87cb7970a8a
db1,782,1st IS4ALL Seminar - Universal Access: A practitioner's guide for the design of Health Telematics applications and Services,14a2fd0d-dbf4-573e-b6e9-386336de5f59
db1,783,2nd IS4ALL Seminar - Universal Access in Health Telematics,56ed6191-ab64-5e4a-b5c9-560120db63d6
db1,784,3rd IS4ALL Seminar - Universal Access Tools in e-Health - health care support in data and knowledge,72c30546-2627-5500-9089-f78b5f864d0b
db1,785,4th IS4ALL Seminar - Universal Access: A practitioner's guide in Health Telematics,f95eddae-1092-5d24-a3c1-c708f116d56c
db1,786,5th IS4ALL Seminar - Universal Access in Practice,54258d9a-ce5d-5e1e-bb10-72e1fd881676
db1,787,6th IS4ALL Seminar - Universal Access: A practitioner's guide in Health Telematics,325b6d22-5df3-55d5-8c96-49fe2d86d912
db1,788,Demonstration of the AVANTI browser,91e30008-34a0-5960-ae55-23dbb0ea0583
db1,789,Demonstration of I-GET UIMS Tool,59a51c7f-c9e6-5d20-8e1c-8d7e84cd3297
db1,790,Demonstration of the i-Dove Interactive Repository for Virtual Environments,ee1f18c8-1c80-5458-841f-c757df937309
db1,791,"Demonstration of the Virtual Prints (ViPs) interaction metaphor for supporting navigation, orientation and wayfinding in Virtual Environments",0ffc452b-3268-5194-9f74-064bdce10dda
db1,792,Demonstration of the Voyager toolkit for building dynamic distributed interfaces,044978de-71ae-57a8-af32-12b57610736c
db1,793,Demonstration of the Greek National Network GR-DeAN which operates in the context of the European Design for All e-Accessibility Network (EDeAN),dbd68b03-5871-5f58-a559-94ad5d0bfd6c
db1,794,"Demonstration of UA-CHESS, an on-line chess game",8603d479-f300-5718-858c-c37fa421d710
db1,795,Demonstration of the accessible Web Browser ARGO that has been developed in the context of the PROKLISI Project of the EQUAL Community Initiative,19818314-ddd8-525c-9a89-03415e7d77ac
db1,796,Demonstration of Virtual Prints (ViPs),2ba46245-3272-579e-a2be-dc9a8074aed1
db1,797,Demonstration of UA-CHESS,f462f828-dbf7-560a-aa97-45ab07476284
db1,798,Demonstration of the UA-CHESS,b659fd35-561a-5770-a887-e58512d04bf4
db1,799,Demonstration of the UA-CHESS,b659fd35-561a-5770-a887-e58512d04bf4
db1,800,Demonstration of Virtual Prints (ViPs),2ba46245-3272-579e-a2be-dc9a8074aed1
db2,12,An Interactive aid for expressive communication with pictographic symbols,5125b382-f3b2-559a-b60d-acd875864f7b
db2,13,Human-Computer Interaction in the provision of an inter-personal communication for non-vocal,8af4f7c6-d4e8-52bc-93bb-4d34ead5e034
db2,14,An evaluation of the Information Interface in the design of computer-based aids for expressive communication,ed00a510-7eb4-589b-9294-6945510f19d7
db2,16,Rehabilitation Technology product  taxonomy: a conceptual tool for analysing products abd extracting demand teterminants,a13a1684-4b27-5cc0-9ddd-19b7e94599de
db2,17,On the impediments to innovation in the European Assistive Technology Industry,5a238d80-77c8-5fdd-9b87-a251719395b2
db2,19,The Transfer of  Tecnology towards the European Assisitive Technology Industry: Current Impediments and Future Opportunities (submitted for peer review and publication,a1255ce8-2bff-520b-8092-83dc3d74ae20
db2,21,Transferring technology towards the European AT Industry: Mechanisms and Implications,40e8e22b-5741-553d-bd39-9710606cdfaa
db2,22,Preference-based Human Factors Knowledge Repository for Designing  User Interfaces,81bf146f-7266-5657-8a93-f0edc41e4875
db2,27,Accessibility of WIMPS-based User Interfaces by Visually Impaired People,b744d87d-5fae-5d7f-8a9e-c0004450a0ad
db2,29,Technology and Access to Pictorial Information by Blind People,ee5a73df-80a0-558e-972e-9d4b5bfafa3e
db2,30,Access by Blind People to Interaction Objects in MS Windows,a1834068-c3bc-5cb3-8c9e-551cda4d57f3
db2,31,Exploiting the value of modelling in the context of the rehabilitation Technology Market,28133a27-099b-516b-92aa-e88962480768
db2,32,Access to B-ISDN services by people with special needs: A Methodological Approach (11 pages),d0538d6f-f3ad-50ad-a997-2736d8e72026
db2,33,European knowledge infrastructure for Assistive Technology,e5885673-d219-50d7-82c9-dc3ee7f6b803
db2,34,Measuring the cost and benefits of emerging technologies in the rehabilitation field,b4f3a5e5-639a-5d89-b6bd-3a35cfc26e80
db2,35,Technological Synergies and new product concepts: Policy issues in the transfer of  technology,07d6222f-800e-53b8-88a7-f39676b6a68e
db2,36,The use of analytical tools in analysing the demand of assistive technology products: the case of Alarm Telephones,0ca06c1f-0bed-5aaa-af38-207d3fbeb330
db2,37,Tools for User Interfaces for all,3224531e-0e05-53af-8381-9083dc25244a
db2,38,Building non-visual interaction through the development of the Rooms metaphor,262818d5-0ee6-50e7-ad59-83372f7c2d16
db2,39,Developing Dual User Interfaces for Integrating Blind and Sighted Users: the HOMER UIMS,031ee5e6-7941-57b3-8f74-20f8d02d29b9
db2,40,Voice-Tactile Interaction facilitating Blind User Access to an adapted Multimedia Retrieval Application,916bd73e-a6c7-59b7-a5ef-da5363afbafa
db2,41,Enhancing Non-visual Interaction in a Graphical Environment through a Screen Reader Configuration System,933dad23-f950-59b7-8d7c-a95a4d2b4497
db2,42,Interface Design for Disabled Users: Eliciting User-Centered Constraints,52616b6e-5a16-57dd-b92c-a765f36a0c0a
db2,43,Integrating the Visual and Non-Visual Worlds: Developing User Interfaces,826dd6f6-c20b-5bce-9baf-9ecf19aa1ade
db2,44,User-Centered Interface Design: Reusable models and UI Component Repositories,30f6bf2f-abf4-505b-afe8-d8e030121ed1
db2,45,INTERACT: An interface builder facilitating access to users with disabilities,981376bf-b80c-5094-95bd-f7b42dd753d1
db2,46,Tailoring Non-Visual Interaction in a Graphical Environment,ad13c096-d875-5627-ad9b-489874ace516
db2,47,User Modelling for Adaptable Interface Design,54e4a2b1-c5cd-5252-8a22-858202ca9644
db2,48,Supporting Blind and Sighted User Collaboration through Dual User Interfaces using the HOMER System,afdf731e-21d9-58e8-a9a6-46aa22015dda
db2,49,Query assistance: The Query Interface of CORE shell system,b7715ad3-a0e4-5c9d-9462-342b5288ee60
db2,50,Scenario Based Specification of Interaction Metaphors,51fb657f-baac-53bf-b4ef-914def45f462
db2,51,Towards User Interfaces for All: Some Critical Issues,1fec2a82-40e5-52f2-9a7f-226ddc2e9273
db2,52,Supporting user interface adaptability during the design and development process,74e2bf30-6e03-5e26-baf3-29bbf114251f
db2,53,Multimedia Service Provision to B-ISDN users: The case of Blind Users,af1ee3db-854a-53b1-a215-1497a939a20b
db2,54,A Comparative Assessment of Mechanisms for Transferring Technology Towards the Assistive Technology Industry,41270b7e-645c-54ea-8bef-62754bac70d5
db2,55,Communication Aid Interface for Speech-Motor Impaired users,6cf51952-2919-538a-afb3-f3bdd03c19f3
db2,56,Developing Alternative Metaphors for Special B-ISDN Services,db8a0c35-500b-590f-a96f-bc052114d453
db2,57,Tool based user interface construction facilitating access to users with disabilities,a4c7dae5-3423-58d5-b65b-f5673ed02c82
db2,58,An Expert User Interface design assistant for deriving maximally preferred lexical adaptability rules,c605138c-8e15-5fa7-8dc2-0c4908b5a8a8
db2,59,Adaptations of the Text Media Type: Addressing the user's Perspective,f673b779-534c-519b-8835-5cafaf20104d
db2,60,Integrating Media and Modalities in the User-Machine Intercace,8201868a-a55d-5fdb-bd95-e2b50bcccdd6
db2,61,Designing User Interfaces for all users: Contributions from applied ergonomics and human factors,1f889852-b92e-5132-8a8f-21b02f3bd0fe
db2,63,Design assistance for user-adapted interaction,6347e1b2-375a-5145-953e-12dc8a42b29f
db2,64,Usability requirements for advanced information technology products,08965549-9b5a-5a03-85d6-215267224878
db2,65,User-computer interaction in hand-eye coordination tasks,bed9aaf2-4893-56ea-ba1f-2ec320494eda
db2,66,Multi-mode communication with user-generated pictograhic symbols,26760d26-07d8-5814-b40e-4ee302c9f51b
db2,67,A study of user interaction with a pictographic communication aid,dd125e05-436a-5342-a32e-80006c19d194
db2,68,A study of mechanism and symbol structure in computer-assisted expressive communication,0e6ed732-5171-5e0c-8d62-0918d67cb977
db2,69,Design Criteria for a locally Programmable Aid for Expressive Communication,445729b1-5e75-5667-a554-b0d4686dada5
db2,70,Communication aids for language or speech impaired people,a1fe68b6-497e-5bce-9b98-3c08828f94f6
db2,71,Educational Software for people with mental and learning disabilities,6a985299-d564-540c-8df4-aa85f3af501a
db2,72,Some Aspects of the Impact of Developments on I.T. & T. in the field of Education,ed95a99e-63e5-5571-b431-66c45a2a1cca
db2,73,Applications of Information and Telecommunications Technologies in the field of Rehabilitation (11 pages),2735f168-a83f-5c39-848d-e60255aa29af
db2,74,Access to Graphics Based and Multimedia Environments by Blind Users (2 pages),e2f45a7a-b7a1-52b1-9b7a-c6d3be921384
db2,75,Critical issues related to the accessibility of B-ISDN services by people with special needs,54a019bb-e750-5e45-9cf4-430bf10aaab5
db2,76,"Θεμελιώδεις έννοιες στη μελέτη αριθμών, των πράξεών τους και η εκπαίδευση ατόμων με ειδικές ανάγκες (Basic Arithmetics and the education of Disabled people)",e88cc000-c8f6-54c9-8930-1f6fb38c5093
db2,77,A Methodology for the development of Communication Aids,27966277-4944-5ba1-888f-f393dd5b3404
db2,78,User modelling and multimodal representations: An approach combining alternative knowledge sources,57035b21-0be9-50a7-8f39-45ea531c52d1
db2,79,Media / Modalities Allocation in Intelligent UIs: Towards a Theory of Media and Modalities,c6facd9a-c1ad-5650-adab-486459324763
db2,80,Supporting Adaptivity in Intelligent User Interfaces: The case of Media and Modalities Allocation,71fe6914-7aa4-5cdf-b108-7baf3e589523
db2,81,Financial Transactions by Visually Disabled Persons Using the IBC Network: a Step beyond EFTPOS and Super-Smart Cards (3 pages),7de7e30e-a002-574f-af4e-ecc72eeee2af
db2,82,Design representations and Development support for User Interface Adaptation,722485c9-e490-56ad-9407-2604f1963050
db2,83,Media / Modalities Allocation in Intelligent Multimedia User Interfaces,02cea565-4770-500e-9fc2-478ab34a6487
db2,84,Some Issues related to the Accessibility of Computer Images by Blind Persons,38a84679-1f1e-5f20-882b-a44cb5ccbd49
db2,85,Some Considerations on the Impact of Future Technological Advances for the development of intelligent houses for blind people (3 pages),f128e01b-34ee-5d92-9c55-e32c96e2fd9a
db2,86,Some Issues on the Accessibility to graphical user interfaces by blind people,582e1e70-9e98-59e8-8659-bc6d45a044a8
db2,87,User Interface issues related to the accessibility of telematic terminals by people with special needs,ddffa345-0581-555d-ab39-6e88599f0ba0
db2,88,Access to Terminals,80847137-42db-5192-ab64-89f9b7e55bb5
db2,89,Considerations for an integrated GUI environment accessible by blind people in the context of a UIMS architecture,808e5314-f03f-520c-a7b5-be77377440a5
db2,90,Access to ISDN services by people with Special Needs: User Interface Issues,2a0922a7-d580-5f29-a5b7-ef1072399641
db2,91,Towards a Single European Market for Rehabilitation (Assistive) Technology goods: Some critical issues,30f2e1bf-8339-55ed-bda4-d8f3625c4d3a
db2,92,Human machine interface technology and interpersonal communication aids (6 pages),42b339a2-4fc9-5214-af30-5659bbfd7284
db2,93,Towards Multimedia Interfaces for All: a New Generation of Tools Supporting Integration of Design-time and Run-time Adaptivity Methods,4a1c5af8-3a0a-5b0e-ad46-776309d46e6b
db2,94,Towards Information sharing in rehabilitation field,b497df89-09ea-5a1b-b6a2-f6fe27ccfc7c
db2,95,Investigation of UIMS Architectures for the development of User Interfaces Concurrently Accessible by blind and sighted users,3b643618-da16-5533-b8b0-51544ad5e64a
db2,97,A Methodological Approach for Modelling the Rehabilitation Technology Market in Europe,d8e1d103-304c-5bc6-9ea5-1b3f9460d3cf
db2,98,A Conceptual Framework for determining critical aspects of innovation in the European Rehabilitation Technology market,986bbfeb-533d-50a6-9db7-6459a9229a57
db2,99,On the determinants of innovation in the European Rehabilitation (Assisitive) Technology market,a5b64e6e-0155-5fe0-8924-75e158aac654
db2,100,Rehabilitation Technology product Taxonomy: A conceptual tool for analysing products and extracting demand determinants,b8bb01b8-6bde-50a4-bbe0-a7c73f92d8d0
db2,101,"The demand, supply and provision system of the Rehabilitation Technology market in Europe: A modelling perspective",e651d644-87dc-5c84-8fd4-89ec1d4558b4
db2,102,An analytical framework for modelling the Rehabilitation (Assistive) Technology Market in Europe,8bafb34b-04c5-53fb-8726-2c2a6416cf04
db2,103,Critical aspects of demand in the Assistive Technology market in Europe,96646a3a-529f-5e53-8d6c-37f11464702a
db2,104,Technology Transfer and the Rehabilitation Technology Industry in Europe,4c3db133-31eb-5894-bc74-bc11306b5d1e
