"AuthorID","FirstName","MiddleName","LastName"
"1790","Setrag","","Khoshafian"
"1791","Harry","","Wong"
"1792","Curtis","","Hall"
"1793","John","T.E.","Richardson"
"1794","Marjorie","J.","DeFries"
"1795","Gilles","","Gauthier"
"1796","Sherman","W.","Tyler"
"1797","John","","Vince"
"1798","Duncan","","Gillies"
"1799","Frans","","Coninx"
"1800","Jan","","Noyes"
"1801","Karen","","Morgan"
"1802","Hans","B.","Sieburg"
"1803","Rudy","","Mattheus"
"1804","Jens","P.","Christensen"
"1805","Elizabeth","","Mynatt"
"1806","Robert","J.K","Jacob"
"1807","Bonnie","E.","John"
"1808","Danna","M.","Beith"
"1809","Barry","H.","Beith"
"1810","Jean-Claude","","Rault"
"1811","C.","","Schlageter"
"1812","","","ACM SIGIR, ISS (Institute of Systems Science National) University of Singapore"
"1813","David","","Andersen"
"1814","Ralph","","Deal"
"1815","Michael","","Garet"
"1816","William","","Shaffer"
"1817","Philip","","Wadler"
"1818","Paul","","Mayes"
"1819","Richard","C.","Atkinson"
"1821","Helen","","Sharp"
"1822","Mark","","Woodman"
"1823","Dennis","J.","Sweeney"
"1824","Thomas","A.","Williams"
"1825","Richard","M.","Young"
"1826","Claudia","","Braun"
"1827","Jaap","","Hoepelman"
"1828","Renate","","Mayer"
"1829","A.","Sousa","Pereira"
"1830","Steve","","Cummings"
"1831","N.","O.","Heaton"
"1832","Yi-Tzuu","","Chien"
"1833","Alexander","","Blount"
"1834","Stephen","","Wrobel"
"1835","Jorg-Uwe","","Kietz"
"1836","Werner","","Emde"
"1837","Jeffrey","M.","Btradshaw"
"1838","Jeffrey","M.","Bradshaw"
"1839","G.","","Boy"
"1840","M.","","Linster"
"1841","J.-G.","","Ganascia"
"1842","Y.","","Kodratoff"
"1843","Karen","","Harbison-Briggs"
"1844","R.","","Chandrasekar"
"1845","K.S.R.","","Anjaneyulu"
"1846","Frank","","Land"
"1847","Gordon","","Miller"
"1848","C.","C.","Hayball"
"1849","William","J.","Frawley"
"1850","Dave","","Hellens"
"1851","M.","T.","Elsom-Cook"
"1852","Hector","J.","Levesque"
"1853","Raymond","","Reiter"
"1854","Laszlo","","Polos"
"1855","Wolfgang","","Gaul"
"1856","W.","","Abbeduto"
"1857","Duane","","Bibby"
"1858","Judy","","Howard"
"1859","Mervyn","","Bennum"
"1860","John","","Self"
"1861","S.","Samuel","Shermis"
"1862","Clive","","Carre"
"1863","Russel","J.","Berube Jr"
"1864","Kristina","","Hooper"
"1865","S.","","Bergler"
"1866","Roxanna","","Johnson"
"1867","Frank","","van Harmelen"
"1868","Albert","","Visser"
"1869","Anil","","Nerode"
"1870","J.","W.","de Bakker"
"1871","J.J.M.M.","","Rutten"
"1872","Stanley","","Fischer"
"1873","Trevor","","Bench-Capon"
"1874","Norberrt","A.","Streitz"
"1875","H.","","Wandke"
"1876","I.","","Vlaeminke"
"1877","F.J.","M.","Vlaskamp"
"1878","M.","","Soede"
"1879","William","R.","Ferrell"
"1880","Bulent","A.","Bayraktar"
"1881","John","","Boddie"
"1882","David","","Walker"
"1883","M.","","Main"
"1884","A.","","Melton"
"1885","M.","","Mislove"
"1886","D.","","Schmidt"
"1887","Alfredo","O.","Moscardini"
"1888","Charles","F.","Van Loan"
"1889","M.","H.","Kuhn"
"1890","Jim","","Muncey"
"1891","Lavonne","","Carlson-Tinnerty"
"1892","D.","","Ackermann"
"1893","Richard","T.","Watson"
"1894","Z.","W.","Ras"
"1895","L.H.V.","","Van Der Woude"
"1896","R.","H.","Rozendal"
"1897","Mark","S.","Ackerman"
"1898","John","J.","Craig"
"1899","Tomas","","Lozano-Perez"
"1900","Jim","","des Rivieres"
"1901","J.","E.","Finlay"
"1902","F.","","Veltman"
"1903","Wolfgang","","Wahlster"
"1904","P.","A.","MacConail"
"1905","J.","","Bastos"
"1906","Dominic","","Clark"
"1907","Al","","Mullery"
"1908","Norbert","","Niebert"
"1909","B.","","Woll"
"1910","David","L.","Morgan"
"1911","David","W.","Stewart"
"1912","Prem","N.","Shamdasani"
"1913","Richard","A.","Krueger"
"1914","E.V.C","","Fielding"
"1915","K.","","Robinson"
"1916","A.","S.","Williams"
"1917","S.","","Harker"
"1918","Austin","","Lesea"
"1919","W.","","Miller Brown"
"1920","Dina","","Anselmi"
"1921","Karl","","Haberlandt"
"1922","Dan","","Lloyd"
"1923","Maria","","Fahlen"
"1924","Sven-Hakan","","Nilsson"
"1925","Andrew","","Rutherford"
"1926","Peter","A.","Bibby"
"1927","Paula","M.","Ferguson"
"1928","Robert","","Frager"
"1929","James","","Fadiman"
"1930","Cynthia","","McReynolds"
"1931","Alex","","Verrijn-Stuart"
"1932","Michael","N.","Huhns"
"1933","M.","W.","Bright"
"1934","S.","H.","Paksad"
"1935","Mark","","Sherman"
"1936","Ann","","Marks"
"1937","Jaap","","Akkerhuis"
"1938","Roger","B.","Dannenberg"
"1939","Simon","","Holland"
"1940","Dionysios","C.","Tsichritzis"
"1941","F.","","Kappe"
"1942","Alan","","Smith"
"1943","","","MBE"
"1944","","","FIPM"
"1945","","","FBIM"
"1946","","","FinstD"
"1947","N.","","Moreira"
"1948","A.","P.","Tomas"
"1949","Barbara","J.","Grosz"
"1950","Charles","","Butler"
"1951","Christoph","","Van Der Malsburg"
"1952","Donald","R.","Low"
"1953","Caroline","","Barr"
"1954","Geofrey","A.","Dudley"
"1955","Leome","A.","Burfield"
"1956","Ann","Arnold","Sullivan"
"1957","Monroe","","Berkowitz"
"1958","A.","A.","Stogny"
"1959","K.","P.","Jantke"
"1960","P.","H.","Schmitt"
"1961","Jean-Claude","","Speradio"
"1962","T.","W.","Wong"
"1963","Mark","","Keane"
"1964","Tim","","Rajan"
"1965","Saul","A.","Teukolsky"
"1966","William","T.","Vetterling"
"1967","Brian","P.","Flannery"
"1968","Poh","","Lee Tan"
"1969","Remo","","Pareschi"
"1970","John","D.","Smart"
"1971","Michael","","Blaha"
"1972","William","","Premerlani"
"1973","Frederic","","Eddy"
"1974","Wiiliam","","Lorensen"
"1977","Anthony","J.F.","O'Reilly"
"1978","Michael","","Clancy"
"1979","Michael","","Clancy"
"1980","Brad","","Mehlenacher"
"1981","James","E.","Palmer"
"1982","Grace","","Russoniello"
"1983","Richard","","Ulrych"
"1984","Aki","","Namioka"
"1985","Andrew","S.","Imada"
"1986","Finn","","Gronskov"
"1987","Henrik","","Prebensen"
"1988","Jim","","Bean"
"1989","S.","","Guest"
"1990","Fernando","","Leal"
"1991","Rene","","Branton"
"1992","Patricia","","Shipley"
"1993","G.","","Santucci"
"1994","Mary","","Kaiser"
"1995","Arthur","","Grunwald"
"1996","Duncan","","Smeed"
"1997","Peter","","Barrie"
"1998","Marilu","","McCarty"
"1999","Robert","F.","Sproull"
"2000","Jan","","Engelen"
"2001","Kai-Mikael","","Jaa-Aro"
"2002","J.","","Nanard"
"2003","M.","","Nanard"
"2004","D.","","Paolini"
"2005","Christine","","Neuwith"
"2006","Mogens","","Wiederholt"
"2007","Maria","F.","Costabile"
"2008","Stefano","","Levialdi"
"2009","Tim","","Swihart"
"2010","Runnoe","","Conally"
"2011","","","Tecnology Foresight"
"2012","George","","Rodda"
"2013","Henrik","Kofoed","Jacobsen"
"2014","Leif","Kvistgaard","Jakobsen"
"2015","Ann","L.","Stewart"
"2016","Yannis","","Kasmeridis"
"2017","George","","Vareltzis"
"2018","Herbert","A.","Simon"
"2019","H.","D.","Bocker"
"2020","Kariheinz","","Kautz"
"2021","Karin","","Kuhlenkamp"
"2022","Dennis","P.","Saccuzzo"
"2023","Calvin","S.","Hall"
"2024","Richard","F.","Thompson"
"2025","R.","","Samurgay"
"2026","J.","","Bornschein"
"2027","S.","","Haataja"
"2028","Jill","","Eastman"
"2029","Alan","","Moseley"
"2031","Bas","","de Bruijn"
"2032","Elaine","","Cannon"
"2033","William","A.S.","Buxton"
"2034","Andrew","B.","Whinston"
"2035","Morris","","Milner"
"2036","Julie","","Revzani"
"2037","Fraser","","Shein"
"2038","Brad","","Smith"
"2039","Steve","","Naumann"
"2040","Reinhard","","Schuller"
"2041","Ray","","Robertson"
"2042","I.","","Placencia-Porrero"
"2043","Ramon Puig","","de la Bellacasa"
"2044","Piers","","Burnett"
"2045","W.","","Valder"
"2046","Henrik","","Stubb"
"2047","J.","","Goguen"
"2048","Nick","","Heenan"
"2049","","","Team of the CEC"
"2050","Eddie","","Murphy"
"2051","Peter","","Wegner"
"2052","Akinori","","Yonezawa"
"2053","C.","A.","Peuleve"
"2054","E.","","Gould"
"2055","David","","Nachias"
"2056","Hideharu","","Amano"
"2057","Harry","","Friedman"
"2058","Marty","","Carlson"
"2059","William","","Gerrey"
"2060","A.","","Leitsch"
"2061","T.","","Tammet"
"2062","N.","","Zamov"
"2063","C.S.G.","","Lee"
"2064","Giulio","","Sandini"
"2065","Patrick","","Aebischer"
"2066","Gilad","","Zlotkin"
"2067","L.","A.","Carpenter"
"2068","Jerzy","","Cytowski"
"2069","Jean-Paul","","Krivine"
"2070","Reid","","Simmons"
"2071","Christine","","Helms"
"2072","D.","","Mauroidis"
"2073","M.","","Theothoridou"
"2074","D.","","Daskalakis"
"2075","P.","","Klimathianakis"
"2076","N.","","Prekas"
"2077","Clark","","Dodsworth"
"2078","Linda","","Branagan"
"2079","Jean","","Ippolito"
"2080","Ken","","Musgrave"
"2081","Warren","","Waggenspack"
"2082","David","","Blatner"
"2083","R.","","England"
"2084","Cary","B.","Phillips"
"2085","Lynn","","Webber"
"2086","Bonnie","Lynn","Webber"
"2087","Caren","S.","Narborough-Hall"
"2088","W.","Ian","Hamilton"
"2089","Jose","Manuel","Oton"
"2090","Steven","L.","Sauter"
"2091","Joseph","J.","Hurrell"
"2092","Charles","E.","Grantham"
"2093","Jim","","Scholes"
"2094","Martin","","Loomes"
"2095","Andrew","D.","McGettric"
"2096","Bill","","Brykczynski"
"2097","Reginald","N.","Meeson"
"2098","Daniel","J.","Paulish"
"2099","Maggie","","Moore"
"2100","Jean","","Ware"
"2101","Barbara","J.","Hall"
"2102","William","H.","Haas"
"2103","G.","","Van Maele"
"2104","Valerie","","Ellis"
"2105","Dolald","R.","Brown"
"2106","Kenneth","","Michels"
"2107","Michael","A.","Becker"
"2108","Terry","","Sincich"
"2109","Eva","","Bjork-Akesson"
"2110","Stuart","","Hart"
"2111","Bernard","","Ramanantsoa"
"2112","Burt","","Rosner"
"2113","Michael","","Senatore"
"2114","Dave","","Mulligan"
"2115","S.","D.","Benford"
"2116","Mitchel","","Waite"
"2117","G.","","Gottlob"
"2118","L.","","Tanca"
"2120","Michael","G.","Thomason"
"2121","Garth","","Davies"
"2122","Thomas","J.","Cashman"
"2123","Judy","","Adamski"
"2124","Julie","E.","Kendall"
"2125","Gillian","","Hill"
"2126","S.","E.","Olsen"
"2127","Marilyn","K.","Quaintance"
"2128","Frankie","","Leibe"
"2129","Julia","","Matthews"
"2130","Jean","O.","Donham"
"2131","Jure","F.","Gross"
"2132","Denise","","Rehmke"
"2133","Elisabet","","Tenenholtz"
"2134","Caroly","","Galyas"
"2135","Lewis","","Morton"
"2136","Harald","","Stegavik"
"2137","Claude","","Hamonet"
"2138","Philip","","Barker"
"2139","Alain","","Rousseau"
"2140","Christian","","Fluhr"
"2141","Maud","","Lebreton"
"2142","Alain","","Beaufils"
"2143","Jeanne","","Suchard"
"2144","Arthur","C.","Clarke"
"2145","Rosalyn","","Moran"
"2146","Carmel","","Duggan"
"2147","Ciaran","","Dolphin"
"2148","Philip","P.","Zodhiates"
"2149","Jeremy","","Howells"
"2150","Flemming","","Hjorne"
"2151","Harald","","Klaus"
"2152","Jack","","Knight"
"2153","Bjorn","","Lindstrom"
"2154","John","","de Witt"
"2155","Maud","","Steyaert"
"2156","Sylvianne","","Farnoux-Toporkoff"
"2157","Christian","","Garric"
"2158","Johannes","M.","Bauer"
"2159","Laurence","","Caby"
"2160","Jorgen","","Bierg"
"2161","Mogens","","Hoeg"
"2163","W.","B.","Korte"
"2164","S.","","Robinson"
"2165","Noel","","Hodson"
"2166","Gil","","Gordon"
"2167","Nancy","E.","Betz"
"2168","R.","","Gunzenhaeuser"
"2169","F.","","Deconick"
"2170","Mildred","L.G.","Shaw"
"2171","Sandra","","Curran"
"2172","Anrew","","Ellis"
"2173","Earl","","Hunt"
"2174","Philip","","Johhson-Laird"
"2175","Donna","","Stucky Ward"
"2176","Kenji","","Hino"
"2177","Will","","Moss"
"2178","Mel","","Hymas"
"2179","Frists","","Jannsen"
"2180","John","","McCann"
"2181","Nick","","Smilonnich"
"2182","Lynne","","Thomson"
"2183","J.","M.","Robinson"
"2184","Douglas","D.","Dankel"
"2185","Catherine","","Hoskyns"
"2186","Alun","","Jones"
"2187","Pamela","","McCorduck"
"2188","Joseph","","Kusnan"
"2189","John","","Lloyd"
"2190","Harry","","Hersch"
"2191","Victor","L.","Wallace"
"2192","Peggy","","Chan"
"2193","Georgette","","Wang"
"2194","Geneva","D.","Haertel"
"2195","Sandie","","Morrison"
"2196","Alex","","Meredith"
"2197","W.","R.","James"
"2198","Murray","","Turrof"
"2199","Matthew","V.","Ellsworth"
"2200","J.","","Zeleznikow"
"2201","J.","B.","Sykes"
"2202","Laura","","Berlin"
"2203","John","","Graham"
"2204","Robin","","Williamson"
"2205","P.","J.","Fletcher"
"2206","Peter","N.T.","Wells"
"2207","Ann","","Cologne"
"2208","Therese","","Bushen"
"2209","Thomas","P.","Moran"
"2210","Allen","","Newell"
"2211","Yuri","","Rubinsky"
"2212","Michael","","Dynes"
"2213","John","E.","Laird"
"2214","Martyn","","Pitt"
"2215","F.","","Neel"
"2216","Mario
Mario","","Pianta"
"2217","Rob","","Pike"
"2218","Carl","W.","Asp"
"2219","Tim","","Anderson"
"2220","Juliet","M.","Stone"
"2221","Lee","","Taylor"
"2222","Arthur","","Ignacio"
"2223","Nancy","L.","Hoft"
"2224","John","C.","Mitchel"
"2225","Jarek","","Rossignac"
"2226","Walter","","Brenner"
"2227","Konrad","","Hilbers"
"2228","Paul","","Bourgine"
"2229","Tom","Chr.","Thomsen"
"2231","Kelly","","Ford"
"2232","Richard","F.","Antonak"
"2233","Scott","","Anderson"
"2234","Bob","","Zigon"
"2235","James","","McCord"
"2236","Spyro","","Gumas"
"2237","Chris","","Peterson"
"2238","Gayle","","Pergamit"
"2239","Fernando","","Flores"
"2240","Thomas","C.","Ormerod"
"2241","Mike","","Martin"
"2242","Eric","","Von Tecshner"
"2243","David","I.","Gertman"
"2244","Harold","S.","Blackman"
"2245","Stephen","W.","Draper"
"2246","M.","R.","Gomes"
"2247","J.","R.","Lee"
"2248","Prasun","","Dewan"
"2249","","","ECMA (Eyropean Computer Manufacturers Association)"
"2250","Caroline","","Lillywhite"
"2251","Ralph","E.","Duffy"
"2252","Mary Ann","","Pike"
"2253","Keith","A.","Blanton"
"2254","John","R.","Harris"
"2255","Jean-Pierre","","Laurent"
"2256","Magnus","","Magnusson"
"2257","Margarita","Gaspar","de Matos"
"2258","M.","Joao","Purificacao"
"2259","Paula","","Lebre"
"2260","Stephen","R.","Marenka"
"2261","Mike","A.","Gigante"
"2262","Huw","","Jones"
"2263","Kevin","","Teixeira"
"2264","Mary","M.","Keller"
"2265","Kathy","","Tanaka"
"2266","Deanna","","Morse"
"2267","Nancy","","Ingle"
"2268","Jacueline","","Ford Morie"
"2269","Christopher","","Stapleton"
"2270","Maxine","","Brown"
"2271","Nelson","","Pocha"
"2272","Clara","","Cidade"
"2273","Jan","","Albers"
"2274","Reinhard","","Wohlleben"
"2275","Andrew","","Davies"
"2276","Van","","Thurston"
"2277","Cath","","Robins"
"2278","George","","Auckland"
"2279","Cynthia","","Herd"
"2280","Roel","","Cremer"
"2281","I.","","Manenica"
"2282","Thomas","J.","Teixeira"
"2283","James","","Richardson"
"2284","Jill","","Hadfield"
"2285","Lisa","A.","Moretto"
"2286","Bryan","","Woodruff"
"2287","Kevin","","Reichard"
"2288","James","","Gettys"
"2289","Ron","","Newman"
"2290","Ralph","R.","Swick"
"2291","Hemant","T.","Shah"
"2292","Jacqueline","","Simpson"
"2293","Δημήτριος","","Παπαδάκης"
"2294","Mariel","","Παπαδημητρίου"
"2295","Ζυγούρα","","Ροντίκα"
"2296","Αθανάσιος","","Παπασιλέκας"
"2297","Βίκυ","","Τσάγκα"
"2298","Ελλη","","Εμκε"
"2299","Μάριος","","Βερέττας"
"2300","Τ.","","Κατσίκας"
"2301","Κωνσταντίνος","Στ.","Πάστρας"
"2302","Τζ.","","Καβουνίδη"
"2303","Χ.","","Ιωάννου"
"2304","Μανώλης","","Δεληγιαννάκης"
"2305","Παναγιώτης","Ε.","Κουρουμπλής"
"2307","Eric","","Dietrich"
"2308","Stan","","Magee"
"2309","Leonard","L.","Tripp"
"2310","Marian","","Myerson"
"2311","Steven","R.","Rakitin"
"2312","John","J.","Darragh"
"2313","Jack","","Kessler"
"2314","Thomas","C.","Redman"
"2315","George","M.","Diekhoff"
"2316","Tony","","Fernandes"
"2317","Alvin","R.","Tilley"
"2318","Stephen","","Von Tetzchner"
"2319","Mogens","Hygum","Jensen"
"2320","Jonathan","","Grudin"
"2321","John","","Neter"
"2322","Michael","H.","Kutner"
"2323","Christopher","J.","Nachtsheim"
"2324","William","","Wasserman"
"2325","Seth","","Chaiklin"
"2326","Jean","","Lave"
"2327","Geoffrey","","Keppel"
"2328","William","H.","Saufley"
"2329","Howard","","Tokunaga"
"2330","David","S.","Moore"
"2331","Andrew","","Rae"
"2332","Philippe","","Robert"
"2333","Hans-Ludwig","","Hausen"
"2334","Angelo","R.","Bobak"
"2335","Raymond","","Kehoe"
"2336","Alka","","Jarvis"
"2337","Ralph","L.","Rosnow"
"2338","Robert","","Rosenthal"
"2339","Russell","A.","Jones"
"2340","Bruce","L.","Egan"
"2341","Rex","E.","Bradford"
"2342","Marie","","Redmond"
"2343","Mats","","Alvesson"
"2344","Mikael","","Jern"
"2345","Edward","","Kit"
"2346","Bruce","","Tognazzini"
"2347","Michael","","Jackson"
"2348","Martin","A.","Schulman"
"2349","Rick","","Smith"
"2350","Lynda","","Weinman"
"2351","Thomas","K.","Landauer"
"2352","Fred","","Moody"
"2353","Luc","","Steels"
"2354","Adelino","","Santos"
"2355","Jan","","Van Leeuwen"
"2356","Bodo","","Urban"
"2357","Nabil","R.","Adam"
"2358","Milton","","Halem"
"2359","Marjan","","Sarshar"
"2360","Michael","","Wooldridge"
"2361","Jorg","P.","Muller"
"2362","Milind","","Tambe"
"2363","Stefan","","Klein"
"2364","Beat","","Schmid"
"2365","Adam","R.","Nabil"
"2366","M.","A.","Sasse"
"2367","R.","J.","Cunningham"
"2368","R.","L.","Winder"
"2369","Stefan","","Wermter"
"2370","Ellen","","Riloff"
"2371","Gabriele","","Scheler"
"2372","George","W.","Zobrist"
"2373","C.","Y.","Ho"
"2374","Francis","","Botto"
"2375","Debra","","Cameron"
"2376","Marshall","","McLuhan"
"2377","Neil","A.","Stillings"
"2378","Steven","E.","Weisler"
"2379","Christopher","H.","Chase"
"2380","Mark","H.","Feinstein"
"2381","Jay","L.","Garfield"
"2382","Edwina","L.","Rissland"
"2383","Craig","A.","Lindley"
"2384","Michael","J.","Young"
"2385","Scott","","Fisher"
"2386","Even-Andre","","Karlsson"
"2387","Thomas","J.","Mowbray"
"2388","Ron","","Zahavi"
"2389","Arthur","","Glossbrenner"
"2390","Larry","","Bielawski"
"2391","Robert","","Lewand"
"2392","John","","Rosenberg"
"2393","Johanna","D.","Moore"
"2394","Peter","Bogh","Andersen"
"2395","Berit","","Holmqvist"
"2396","Jens","F.","Jensen"
"2397","Robert","","Simpson"
"2398","kathy","","Spurr"
"2399","Paul","","Layzell"
"2400","Leslie","","Jennison"
"2401","Neil","","Richards"
"2402","Brad","","Blumenthal"
"2403","Panos","","Constantopoulos"
"2404","Philippe","","Palanque"
"2405","Fabio","","Paterno"
"2406","Thea","","Van der Geest"
"2407","S.","","Fraisse"
"2408","F.","","Garzotto"
"2409","T.","","Isakowitz"
"2410","Robert","","Slade"
"2411","David","G.","Stork"
"2412","Marcus","","Hennecke"
"2413","V.","S.","Subrahmanian"
"2414","Sushil","","Jajodia"
"2415","J.","E.","Dubois"
"2416","N.","","Gershon"
"2417","Ivan","","Bratko"
"2418","Donald","L.","Day"
"2419","Diane","K.","kovacs"
"2420","Wilbert","O.","Galitz"
"2421","Mary","C.","Johnson"
"2422","","","The EU Committee"
"2423","Kazuo","","Tanaka"
"2424","Mary Anne","","Moser"
"2425","Douglas","","MacLeod"
"2426","Sergio","","Bittanti"
"2427","Giorgio","","Picci"
"2428","D.","","Hutchison"
"2429","H.","","Christiansen"
"2430","G.","","Coulson"
"2431","Fernando","","Gonzalez"
"2432","Michael","G.","Jenner"
"2433","","","IEEE Computer Society"
"2434","Pankaj","K.","Carg"
"2435","Mehdi","","Jazayeri"
"2436","L.","L.","Miller"
"2437","Erich","","Gamma"
"2438","Richard","","Helm"
"2439","Ralph","","Johnson"
"2440","Marianne","","Rudisill"
"2441","Clayton","","Lewis"
"2442","Peter","B.","Polson"
"2443","Timothy","D.","McKay"
"2444","Jan","","Steyaert"
"2445","David","","Colombi"
"2446","Jackie","","Rafferty"
"2447","Jeffrey","","Rubin"
"2448","Borko","","Furht"
"2449","Milan","","Milenkovic"
"2450","Larry","","Boden"
"2451","Alan","","Lesgold"
"2452","Subrata","","Dasgupta"
"2453","Thomas","T.","Liao"
"2454","Yuval","","Fisher"
"2455","Richard","","Ennals"
"2456","John","H.","Connolly"
"2457","Lyn","","Pemberton"
"2458","Peter","","Brusilovsky"
"2459","Perry","L.","Johnson"
"2460","David","J.","Gilmore"
"2461","Russel","L.","Winter"
"2462","Francoise","","Detienne"
"2464","A.","","Danthine"
"2465","H.","","Leopold"
"2467","Stig.","I.","Andersson"
"2468","Thomas","","Schaal"
"2469","Kee","Yong","Lim"
"2470","Susan","L.","Fowler"
"2471","Victor","R.","Stanwick"
"2472","Grigore","","Burdea"
"2474","D.","E.","Mahling"
"2475","F.","","Arefi"
"2476","William","L.","Moore"
"2477","Edgar","A.","Pessemier"
"2478","John","W.","Horch"
"2479","Neil","","McAleer"
"2480","Peter","","Wayner"
"2481","Charles","H.","Schmauch"
"2482","Thomas","M.","Koulopoulos"
"2483","Durand","R.","Begault"
"2484","D.","","Shapiro"
"2485","R.","","Traunmuller"
"2486","Barbara","","Gorayska"
"2487","Jacob","L.","Mey"
"2488","Gary","","Marchionini"
"2489","Francois","","Fluckiger"
"2490","Reinhard","","Oppermann"
"2491","Kim","W.","Tracy"
"2492","Peter","","Bouthhoorn"
"2493","Peter","J.","Thomas"
"2494","Richard","N.","Taylor"
"2496","John","L.","Phillips"
"2497","Robert","J.","Sternberg"
"2498","David","","Coleman"
"2499","Raman","","Khanna"
"2500","Bruce","","McKinney"
"2501","","","World Wide Web Journal"
"2502","John","Clark","Craig"
"2503","Jeff","","Webb"
"2504","Woodrow","","Barfield"
"2505","Thomas","A.","Furness III"
"2506","Ken","","Dancyger"
"2507","Jeff","","Rush"
"2508","","","ACCESS Consortium"
"2509","Guojun","","Lu"
"2510","Steven","","Pemberton"
"2511","Flemming","","Rosleff"
"2512","Graham","","Lister"
"2513","Peter","","Morea"
"2514","Alan","","Mumford"
"2515","Robert","","Finkel"
"2516","John","","Mole"
"2517","Stan","","Haavik"
"2518","I.","","Bey"
"2519","D.","","Ball"
"2520","T.","","Clausen"
"2521","W.","","Jakob"
"2522","Christian","H.","Godefroy"
"2523","D.","R.","Steevens"
"2524","John","W.","Hunt"
"2525","Dave","","Roberts"
"2526","Tom","","Lupton"
"2527","Bill","","Scott"
"2528","Luis","","Robert"
"2529","Lyman","","Ott"
"2530","Giovanni","","Adorni"
"2531","Michael","","Zock"
"2532","Lynne","","Brennan"
"2533","David","","Block"
"2534","Lawrence","J.","Kamm"
"2535","Linda","A.","Macaulay"
"2536","Keith","","Howard"
"2537","John","A.","Sharp"
"2538","Derek","","Rowntree"
"2539","Ron","","Johnson"
"2540","Eric","","Singer"
"2541","Graham","","Lashbrooke"
"2542","Gerhard","","Weib"
"2543","Sandip","","Sen"
"2544","Ahmet","F.","Ozok"
"2545","Philip","","Moon"
"2546","Clive","","Goodworth"
"2547","Karen","Sparck","Jones"
"2548","Julia","R.","Galliers"
"2549","Andrew","","Ainger"
"2550","Rukesh","","Kaura"
"2551","Martin","John","Yate"
"2552","Jay","Conrad","Levinson"
"2553","Tom","","Carey"
"2554","Michael","","Armstrong"
"2555","Malcolm","","Peel"
"2556","Herbert","B.","Michaelson"
"2557","David","","Seekings"
"2558","Karamjit","S.","Gill"
"2559","Nikolaos","","Pallikarakis"
"2560","N.","","Anselmann"
"2561","A.","","Pernice"
"2562","John","","Hayes"
"2563","Gavriel","","Salomon"
"2564","J.A.N.","","Lee"
"2565","Gene","","Swartzfager"
"2566","Noel","","Jerke"
"2567","George","","Szabo"
"2568","David","","Jung"
"2569","Don","","Kiely"
"2570","Dan","","Appleman"
"2571","Anthony","","Jameson"
"2572","Cecile","","Paris"
"2573","Christopher","","Sauer"
"2574","Phillip","","Yetton"
"2575","Raymond","","Manganelli"
"2576","Alceste","T.","Pappas"
"2577","A.","","Berztiss"
"2578","J.","A.","Pearce"
"2579","R.","B.","Robinson"
"2580","Stephen","J.","Andriole"
"2581","Maurice","","Hardaker"
"2582","James","","Regan"
"2583","Joe","","Peppard"
"2585","A.","","Solvberg"
"2586","James","","Davies"
"2587","David","K.","Carr"
"2588","Henry","J.","Johansson"
"2589","Omar El","","Sawy"
"2590","William","","Kettinger"
"2591","Varun","","Grover"
"2592","Varun","","Grover"
"2593","Patrick","","McHugh"
"2594","Colin","","Armistead"
"2595","Mike","","Robson"
"2596","John","Patrick","Reilly"
"2597","Mike","","Oram"
"2598","Richard","S.","Wellins"
"2599","Tim","","Lindholm"
"2600","Frank","","Yellin"
"2601","Mary","","Campione"
"2602","Kathy","","Walrath"
"2603","","","ACM SIGPLAN"
"2604","Zbigniew","","Stachniak"
"2605","J.","Strother","Moore"
"2606","F.","R.","Connor"
"2607","Colin","","Barrow"
"2608","Paul","","Barrow"
"2609","Robert","","Brown"
"2610","Richard","Saul","Wurman"
"2611","Hugh","","Beyer"
"2612","Karen","","Holtzblatt"
"2613","William","","Sherman"
"2614","Alan","","Craig"
"2615","Ian","","Watson"
"2616","Sholom","M.","Weiss"
"2617","Nitin","","Indurkhya"
"2618","Pat","","Langley"
"2619","Richard","","Belew"
"2620","Michael","","Vose"
"2621","Judea","","Pearl"
"2622","Monte","","Zweben"
"2623","Mark","","Fox"
"2624","Michael","","Lesk"
"2625","Peter","","Willett"
"2626","Nancy","","Yeager"
"2627","Robert","","McGrath"
"2628","Allen","","Holub"
"2629","C.","","Zaniolo"
"2630","C.","","Faloutsos"
"2631","R.","","Snodgrass"
"2632","Clement","","Yu"
"2633","Weiyi","","Meng"
"2634","Christine","","Guilfoyle"
"2635","Judith","","Jeffcoate"
"2636","Heather","","Stark"
"2637","George","W.","George"
"2638","Caroline","","Chappell"
"2639","Valerie","","Downes"
"2640","Alan","","Cooper"
"2641","William","","Strunk"
"2642","E.","B.","White"
"2643","Susan","","Weinschenk"
"2644","Pamela","","Jamar"
"2645","Sarah","C.","Yeo"
"2646","Bruce","","Schneier"
"2647","Daniel","B.","Felker"
"2648","Frances","","Pickering"
"2649","Veda","R.","Charrow"
"2650","V. Melissa","","Holland"
"2651","Janice","C.","Redish"
"2652","","","HFES"
"2653","Amartya","K.","Sen"
"2654","A. John","","Pendlebury"
"2655","William","A.","Wheeler III"
"2656","James","","Champy"
"2657","Nitin","","Nohria"
"2658","Philip","","Rowland"
"2659","Bonnie","A.","Nardi"
"2660","","","European Information Technology Observatory"
"2661","R.","","Runyon"
"2662","A.","","Haber"
"2663","P.","","Badia"
