paper_id,title,abstract,description,topic,project,year,cnfj,link,soft_copy,hard_copy,full_paper,accepted,cond_accepted,submitted,und_submission,in_press,authors_ids
5247200a-d6c4-5a29-bf60-1a57a607cfc5,"Proceedings of the ERCIM WG UI4ALL  on ""Interactive Learning Environments for Children""",FALSE,"One day joint workshop with i3 Spring Days 2000, Athens, Greece, 3 March 2000, 141 pages. Available at http://ui4all.ics.forth.gr/I3sd2000/proceedings.html",User Interfaces,,2000,Books - Proceedings,,False,True,False,False,False,False,False,False,{58ab64cb-4629-5b8d-98fe-bc4802df2130}
088e1624-ccf6-5c8b-846b-659adc4ced90,Project Presentation,FALSE,"Project Deliverable D.1.15. IST-1999-14101, IS4ALL- Information Society for All. This document contains: (a) the IS4ALL project presentation according to the EC Guidelines for Contract preparation; and (b) materials which are to be used by project partners to raise awareness about the aims and objectives of the project. March 2001.",,IS4ALL,2001,Project  Deliverables,,False,True,False,False,False,False,False,False,"{316d020d-907b-5d2d-b861-7530f249d704,58ab64cb-4629-5b8d-98fe-bc4802df2130,865bef54-cdf2-5af6-a6c2-741511b8db49,766e9b8b-5888-5554-8521-89633fb70c07,5731e49b-a1a1-5e7e-b60a-84c690879bba,1fa2748b-0592-5c6a-a13f-6fe06cca75d7,8b7d35c1-bcc9-50c7-8ff4-134c381ebf1d,9b9065fc-6f80-5c56-96df-318772b4c25c,f6068d1e-3e51-5540-8a43-b62a3b23fc45,3171f6df-0d4f-5613-b58d-31e18f02d724,468044c8-8b1a-5ed4-b116-88053e18f01a}"
9907792a-1a58-5c84-ab57-39f3b5e44945,Promoting universal access in Health Telematics,FALSE,"In H. Luckak, A.E. Cacir (Eds). Proceedings of the 6th International Scientific Conference on Work With Display Units (WWDU 2002), Berchtesgagen, Germany, 22-25 May 2002 (pp. 71-76). Berlin: ERGONOMIC Institut fur Arbeits-und Sozialforchungsellschaft.mbh",Health Telematics,,2002,Invited papers in international conferences,net.ucanaccess.jdbc.UcanaccessBlob@7c974942,True,True,False,False,False,False,False,False,{58ab64cb-4629-5b8d-98fe-bc4802df2130}
1396512f-c382-5347-b814-9afff84654a9,Propagating experience-based accessibility guidelines to user-interface development,FALSE,"Ergonomics - An International journal of research and practice in human factors and ergonomics, vol. 42(10), pp. 1283 - 1310.",User Interfaces,TIDE-ACCESS,1999,International Journals,net.ucanaccess.jdbc.UcanaccessBlob@3605c4d3,True,True,True,True,False,False,False,False,"{f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
c4d86562-71df-5325-8189-970d1c9798f4,Propagating Human Factors Knowledge to User Interface Development,TRUE,"In Abridged Proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97), San Francisco, USA, 24-29 August 1997, pp. 21.",User Interfaces,TIDE-ACCESS,1997,Poster presentations in international conferences,net.ucanaccess.jdbc.UcanaccessBlob@25c5e994,True,True,False,True,False,False,False,False,"{f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
b7715ad3-a0e4-5c9d-9462-342b5288ee60,Query assistance: The Query Interface of CORE shell system,TRUE,"In Y. Anzai, K. Ogawa & H. Mori (Eds), Symbiosis of Human and Artifact- Future Computing and Design for Human-Computer Interaction [Proceedings of the 6th International Conference on Human-Computer Interaction (HCI International ' 95)], Tokyo, Japan, 9-14 July 1995, vol. 1, pp. 717-722. Amsterdam: Elsevier, Elsevier Science.",Human-Computer Interaction,TIDE-CORE,1995,Proceedings of international conferences and workshops (abstract reviewed),net.ucanaccess.jdbc.UcanaccessBlob@577f9109,True,True,False,True,False,False,False,False,"{f6068d1e-3e51-5540-8a43-b62a3b23fc45,470abcd5-f78c-52e7-97ec-5abb62bbf9e0,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
f6a52d74-9c55-55e4-8f6c-da526110206c,Re-thinking HCI in terms of Universal Design,TRUE,"In C. Stephanidis (Ed.), Universal Access in HCI: Towards an Information Society for All-Volume 3 of the Proceedings of the 9th International Conference on Human-Computer Interaction (HCI International 2001), New Orleans, Louisiana, USA, 5-10 August (pp. 8-12). Mahwah, New Jersey: Lawrence Erlbaum Associates (ISBN: 0-8058-3609-8).",Universal Design,,2001,Proceedings of international conferences and workshops (abstract reviewed),net.ucanaccess.jdbc.UcanaccessBlob@1b32cd16,True,True,False,True,False,False,False,False,"{f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
4617822d-fa03-532b-b0a3-0540ca2cf2c7,Recent Advances in Telecommunication Services and Systems,FALSE,"Book chapter, in ""Issues in Telecommunication and Disability"", in the framework of the COST 219 programme, editor Stephen von Techner, Brussels, Belgium, October 1991, pp.8-12 (ISBN 92-826-3128-1)",Telecommunication services,COST 219,1991,Authored chapters in books and encyclopaedias,,False,True,False,False,False,False,False,False,"{021a761f-f652-5e2a-9f9c-26b090c04bda,c63e66a6-536f-5c88-ae39-f684f4e43c22,58ab64cb-4629-5b8d-98fe-bc4802df2130,781ae36e-6d42-5aaf-b734-d58e6258e12f}"
474be718-0c65-5b4d-b0d5-54e8977c11c3,Rehabilitation in Europe,FALSE,"IEEE Transactions on Rehabilitation Engineering, Special Section on Rehabilitation in Europe, vol. 3(1), pp.62-64",Rehabilitation,,1995,Editorials in international journals,,False,True,True,True,False,False,False,False,"{316d020d-907b-5d2d-b861-7530f249d704,8ffa94f1-3aee-5b69-9c01-0972ae6428d8,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
a13a1684-4b27-5cc0-9ddd-19b7e94599de,Rehabilitation Technology product  taxonomy: a conceptual tool for analysing products abd extracting demand teterminants,FALSE,"International Journal of Rehabilitation Research, 17(3), pp 201-214.",Assistive Technology,TIDE-CORE,1994,International Journals,net.ucanaccess.jdbc.UcanaccessBlob@759d81f3,True,True,True,True,False,False,False,False,"{f6068d1e-3e51-5540-8a43-b62a3b23fc45,2e2038a7-d2b8-53c6-814a-0127cf2a9c4e,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
b8bb01b8-6bde-50a4-bbe0-a7c73f92d8d0,Rehabilitation Technology product Taxonomy: A conceptual tool for analysing products and extracting demand determinants,FALSE,"Technical Report, ICS-FORTH / TR 106, December 1993, 13 pages. [On-line] Available at: ftp.ics.forth.gr/tech-reports/1993/1993.TR106.Rehabilitation_RTMarket_Product_Taxonomy.ps.gz",Assistive Technology,TIDE-CORE,1993,ICS-FORTH Technical Reports,,False,True,False,False,False,False,False,False,"{f6068d1e-3e51-5540-8a43-b62a3b23fc45,2e2038a7-d2b8-53c6-814a-0127cf2a9c4e,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
1c7a3ecd-2edd-5fb7-a3d8-d8012755b413,Report of the Strategic Requirements Board,FALSE,"Telematics Applications Programme, Sector Health Care, October 1997. Electronically available at http://www.ehto.org/.",Health Care,,1997,White Papers,net.ucanaccess.jdbc.UcanaccessBlob@2d7e1102,True,True,False,False,False,False,False,False,"{301e2579-04cf-54a3-82af-79a13c1ec0b6,7359cd69-85f0-575e-9435-4157d34c037f,36ccc5fa-f141-5932-8e9a-ee2b95cfcc83,29386da2-8c2a-51d6-8b24-b84396924528,f3150e0c-5700-5c12-bbcd-28a7076b35fb,cc418342-e2c9-551b-bf6d-7290609fec80,d65a4ceb-975e-5fab-a8ea-b95990ff56f3,5139b34e-1e2a-5ecb-b322-ec1627a1d2bf,78a5ab6b-f8f8-5eb2-9507-174eaa0f1c80,0cb3a7f4-6988-5b3e-ae78-6a7bde156fc0,904b978c-a0bf-57f0-8c5f-2e82c73d2e7c,3f2c1e7c-dd28-5dfd-808d-29f6709ff84f,2f7a1499-79c7-5c4f-af83-cbaff0107b4c,fa71dffe-f6c7-5333-ad06-fb5bdfc0e269,1c6d0975-5143-5737-bbfb-9faa10adeecc,f25e391d-4bf1-5910-a8ef-83b70ae06db6,b2b0da1f-fa52-5ce0-9c37-3d2e8612688f,ab6b694b-3b7f-5350-b343-f877bd86fe36,58ab64cb-4629-5b8d-98fe-bc4802df2130,c27fe761-0e05-54e6-8805-591a559f2078,63ed6b1e-2e1d-5bd4-82ef-6ac38764a8a7,44f70ca5-98f9-5f8f-a955-bb03ac7db9f8,2e9b8c0c-130a-57a4-b2e7-a89f4239574d}"
25b2b49b-57d0-59c9-a562-aa06176c3164,Report on accessibility,FALSE,"ACTS AC042 AVANTI, Deliverable DE006, November 1996, 64 pages.",Accessibility,ACTS-AVANTI,1996,Project  Deliverables,,False,True,False,False,False,False,False,False,"{316d020d-907b-5d2d-b861-7530f249d704,58ab64cb-4629-5b8d-98fe-bc4802df2130,a169a0ec-ded9-5e09-a35e-8dd83e9bc496,ca475e93-f502-5980-96a9-31e882116d7f,08bacee6-7ebc-5714-953e-6547c3995423,f5ef7092-9534-5b60-b6d2-8b51cb1fe9b4,bce4d877-4006-5ad7-82a1-af9550fd01be}"
e3a05a1d-7f46-5593-88dc-59f800837635,Report on data collection methods and data analysis,FALSE,"TAP DE 4105 Project, Deliverable 4.1, December 1998, 21 pages.",Accessibility/Web,TIDE-WAI,1998,Project  Deliverables,,False,True,False,False,False,False,False,False,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,5b799e33-d58b-5ef7-ba1a-17a2735fda9d,e4b278b7-061a-5369-9e82-679364d1e251,ca475e93-f502-5980-96a9-31e882116d7f,f6068d1e-3e51-5540-8a43-b62a3b23fc45}"
6228834d-da9c-57a2-bef2-109ed26e8dae,Report on Data Collection Plan & Instruments,FALSE,"Project Deliverable D.2.1 (IST PROGRAMME, IS4ALL - Information Society for All. This document describes two main aspects of the data collection exercise in the context of the project, namely: (a) the project's data collection plan which details what is to be collected and (b) the data collection instruments which wiill help partners collect designated data. April 2001.",,IS4ALL,2001,Project  Deliverables,,False,True,False,False,False,False,False,False,"{f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130,5731e49b-a1a1-5e7e-b60a-84c690879bba}"
1bb1eba6-8f3d-5bc6-a4bc-d04735a29da0,Report on evaluation strategy and methodology in ACCESS,FALSE,"TIDE TP1001 ACCESS Project, D.4.1.3, June 1996, 47 pages.",UIMS,,1996,Project  Deliverables,,False,True,False,False,False,False,False,False,"{ea9fcbb1-0069-58c0-b116-a2a0c6bd777e,49f549c6-60a4-5e77-ac68-ed109241fc60,58ab64cb-4629-5b8d-98fe-bc4802df2130,3818a920-96b7-5b4e-9bac-6d74433fa7c4,2cff1a9e-7bc2-5192-9688-3c7f786d6aa8}"
e2acb380-21ab-5bc9-939f-05749a39d94d,Report on issues in economics and management of the new technologies in the European Rehabilitation Technology market: The case study of the ACCESS project,FALSE,"TIDE  TP1001 ACCESS Project, Deliverable D.4.2.5, January 1997, 82 pages.",Assistive Technology,TIDE-ACCESS,1997,Project  Deliverables,,False,True,False,False,False,False,False,False,"{5f860534-9b8b-5535-a763-82d9bc83e6c7,49f549c6-60a4-5e77-ac68-ed109241fc60,58ab64cb-4629-5b8d-98fe-bc4802df2130,b66d05e9-39ee-5d1b-94e0-f7d8cbbd5a55,4e525de1-1d24-5d45-a479-dd12418324d2,3818a920-96b7-5b4e-9bac-6d74433fa7c4,ce41d3b0-c6c0-5f38-9a85-3ec9ac1fd158,4e085092-9ac6-59cc-bed1-800917dc109a,f6068d1e-3e51-5540-8a43-b62a3b23fc45,2cff1a9e-7bc2-5192-9688-3c7f786d6aa8}"
b20b3956-b2e8-5b86-8c8d-715498888a73,Report on issues in Standardisation,FALSE,"TIDE TP1001 ACCESS, Deliverable D.4.2.3, January 1997, 48 pages",Standards/Guidelines,TIDE-ACCESS,1997,Project  Deliverables,,False,True,False,False,False,False,False,False,"{f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
f0d26981-56c8-5b9c-a6c5-83b63438f8d2,Report on Quality Assurance Process,FALSE,"This document constitutes IS4ALL Deliverable D.1.1. Due in month 6 (IST PROGRAMME, Programme No: IST-1999-14101, IS4ALL - Information Society for Al). The report outlines the project-internal and -external process of ensuring high quality of deliverables and outcomes.",,IS4ALL,2001,Project  Deliverables,,False,True,False,False,False,False,False,False,"{316d020d-907b-5d2d-b861-7530f249d704,58ab64cb-4629-5b8d-98fe-bc4802df2130,865bef54-cdf2-5af6-a6c2-741511b8db49,766e9b8b-5888-5554-8521-89633fb70c07,5731e49b-a1a1-5e7e-b60a-84c690879bba,1fa2748b-0592-5c6a-a13f-6fe06cca75d7,8b7d35c1-bcc9-50c7-8ff4-134c381ebf1d,9b9065fc-6f80-5c56-96df-318772b4c25c,f6068d1e-3e51-5540-8a43-b62a3b23fc45,3171f6df-0d4f-5613-b58d-31e18f02d724,468044c8-8b1a-5ed4-b116-88053e18f01a}"
a8cfa17b-6e69-57ec-abc8-9374dde640d4,Report on Rules,FALSE,"ACTS AC042 AVANTI Project, Deliverable DE012, February 1997, 82 pages.",Graphical User Interfaces,ACTS-AVANTI,1997,Project  Deliverables,,False,True,False,False,False,False,False,False,"{865c7230-1b70-5f2b-ae2a-516dbbe45c10,596d4cdd-5433-5b20-86eb-72f539bc3673,58ab64cb-4629-5b8d-98fe-bc4802df2130,ca475e93-f502-5980-96a9-31e882116d7f,9b45f6cb-4e59-55bc-aab7-0675cbeca2f5,70dfc083-02e7-5886-b6f0-74d551d0f114}"
dabfb685-7be3-51bd-8e64-ba613d847cd4,Report on the development of run-time module,FALSE,"TIDE-GUIB Deliverable No 11, GUIB Consortium,, May 1993, 47 pages",Graphical User Interfaces,TIDE-GUIB,1993,Project  Deliverables,,False,True,False,False,False,False,False,False,"{3ae912ed-641c-5e18-ae79-dce4342d5017,58ab64cb-4629-5b8d-98fe-bc4802df2130,2e608f95-66cb-5d75-a214-386ceed5ea39,6548dfe6-6f2d-53c1-8746-0eff646256cd,8663e22b-b8eb-5721-9d92-f1c456ed3563,7e0dc53c-63e8-5c06-9be2-9d5cd49d4059}"
744ed63e-5f4e-50f4-bef0-20e9e1c73cfb,Report on the experimental prototyping od applications,FALSE,"TIDE-GUIB II, Deliverable No 13.3, GUIB II Consortium, December 1994, 18 pages",UIMS,TIDE-GUIB II,1994,Project  Deliverables,,False,True,False,False,False,False,False,False,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,1ae1ee28-7d5e-53af-b226-78cdc6526427}"
010b57f4-491c-5d87-a621-5b2ba5c2cb39,Report on the integration of target platforms,FALSE,"TIDE TP1001 ACCESS Project, Deliverable D.1.5.1, June 1995, 68 pages.",UIMS,TIDE-ACCESS,1995,Project  Deliverables,,False,True,False,False,False,False,False,False,"{a62ceac7-5bbd-52db-a885-8a32644a62ad,58ab64cb-4629-5b8d-98fe-bc4802df2130,1ae1ee28-7d5e-53af-b226-78cdc6526427}"
42271930-8f7f-51ff-9e99-6c96719feb7d,Report on the Preliminary Design of the User Vocabularty Definition and Meaning Mapping Module,FALSE,"TIDE TP 1001 ACCESS Project, Deliverable D.2.1, March 1995, 34 pages",UIMS,TIDE-ACCESS,1995,Project  Deliverables,,False,True,False,False,False,False,False,False,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,583922dc-cbd2-50e0-ba2d-488830df4218}"
959d7b59-b773-5315-88ee-351e28e0df29,"Report on the Second Meeting  and Workshop of the International Scientific Forum ""Towards an Information Society for All""",FALSE,"ISF Report, European Commission, Brussels, 1998.",Information Society,ISF,1998,Project  Deliverables,,False,False,False,False,False,False,False,False,"{3ae912ed-641c-5e18-ae79-dce4342d5017,1316bec4-fee6-5ca7-98f2-6bf699433085,1b4a6d6d-8013-5fdf-ad0b-2ea3454cd47f,417a051a-45ae-5970-aa2b-265d08aed25c,6c99387b-d63c-5269-a836-6a4f987fc043,316d020d-907b-5d2d-b861-7530f249d704,40f47022-cfc1-57a5-bb7c-70ad073e6886,766e9b8b-5888-5554-8521-89633fb70c07,f6068d1e-3e51-5540-8a43-b62a3b23fc45,65208264-4c51-586e-b704-d86c3bd980df,0af87232-e5e1-57a0-95d3-d9c2a1ca4088,3a0afdf9-2218-55d1-afe6-5001fea6673f,719c9682-1fda-5c01-bf72-8aed4e936a2a,df89a1ff-95f6-5e15-96c4-4e81ff2f535c,58ab64cb-4629-5b8d-98fe-bc4802df2130,64955b98-170b-57bc-9ed2-db60415aad39,93525f58-0482-5fe9-9d36-5ec70db236ca,4320cd95-a53f-5123-bb12-ec08e7f25f0e,6f10228e-f5dd-51a0-98e5-e69fd4451207}"
57807e85-8eaf-5926-a73e-c63e8b5df2ae,"Report on the Third Meeting and Workshop of the International Scientific Forum ""Towards an Information Society for All""",FALSE,"ISF programme, European Commission, Brussels (39 pages).",Information Society,ISF,1999,Project  Deliverables,,False,True,False,False,False,False,False,False,"{3ae912ed-641c-5e18-ae79-dce4342d5017,cac2aecf-82bc-5e24-9d1f-7a7f858c2baa,8b7d35c1-bcc9-50c7-8ff4-134c381ebf1d,6c99387b-d63c-5269-a836-6a4f987fc043,3171f6df-0d4f-5613-b58d-31e18f02d724,468044c8-8b1a-5ed4-b116-88053e18f01a,316d020d-907b-5d2d-b861-7530f249d704,cb6bedd9-d44a-51ee-867e-ac476c08a904,0b8c525d-f713-5733-9216-10ca93926aff,766e9b8b-5888-5554-8521-89633fb70c07,5731e49b-a1a1-5e7e-b60a-84c690879bba,ce41d3b0-c6c0-5f38-9a85-3ec9ac1fd158,16fffd1e-fcc3-503f-b357-40a4b0fcfd96,7e6ca7e1-da64-5931-a4be-f87e0025ff37,f6068d1e-3e51-5540-8a43-b62a3b23fc45,65208264-4c51-586e-b704-d86c3bd980df,0af87232-e5e1-57a0-95d3-d9c2a1ca4088,c843e861-c002-569e-96d9-6b8c057fd159,719c9682-1fda-5c01-bf72-8aed4e936a2a,c9db5f4f-22b6-56d2-ad6f-b85109dfe81e,51d481bb-8bd4-5318-8a7a-80f8c3b79d20,f7a4afe0-3308-5f11-a0c9-5fbf1089810b,0cfa3429-ff10-5a49-bdf2-2f3083a206d5,58ab64cb-4629-5b8d-98fe-bc4802df2130,a4dc61e8-4f06-5e06-9f0a-39a17958d2ad,4320cd95-a53f-5123-bb12-ec08e7f25f0e,6f10228e-f5dd-51a0-98e5-e69fd4451207}"
09086619-24e0-53f6-8758-79a431539b01,Report on the Xwindows demonstrator,FALSE,"TIDE-GUIB II Deliverable No. 15.2, GUIB II Consortium, November 1994, 71 pages",Graphical User Interfaces,TIDE-GUIB II,1994,Project  Deliverables,,False,True,False,False,False,False,False,False,"{3ae912ed-641c-5e18-ae79-dce4342d5017,a62ceac7-5bbd-52db-a885-8a32644a62ad,8663e22b-b8eb-5721-9d92-f1c456ed3563,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
03358543-35cd-551b-930b-e3a37dda3170,Requirements analysis for the Lexical database User Interfaces,FALSE,"ΔΙΑΛΕΞΙΚΟ - ΕΠΕΤ ΙΙ, Παραδοτέο 2.1.1, Ιούνιος 2000, (36 pages).",User Interfaces,ΔΙΑΛΕΞΙΚΟ,2000,Project  Deliverables,,False,True,False,False,False,False,False,False,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,583922dc-cbd2-50e0-ba2d-488830df4218,ca475e93-f502-5980-96a9-31e882116d7f}"
32a125c0-d1e7-5517-99e7-42a1b1ee475d,Research and Development Policies that contribute to the economic growth of islands: the case of Crete,FALSE,"Workshop on ""Research & Development and Higher Education policies contributing to the economic growth of islands"", in the framework of INTERREG IIIC - Developing and Managing Islands, Heraklion, Crete, Greece, 1-2 July 2004.",Policy,,2004,Invited Talks,,False,False,False,False,False,False,False,False,{58ab64cb-4629-5b8d-98fe-bc4802df2130}
4251d58b-602b-59b8-a949-71339094053f,Research in Greece,FALSE,"eWorking magazine of NAFTEMPORIKI, 7 March 2005.",Research,,2005,Interviews,,False,False,False,False,False,False,False,False,{58ab64cb-4629-5b8d-98fe-bc4802df2130}
4e4a4656-9a82-5aac-8731-6d3f62c65377,Review of the current situation and assessment of future prospects of Rehabilitation Technology,FALSE,"Deliverable F.1.3, HEART Study, TIDE Office, CEC DGXIII, Brussels, Belgium, September 1994, 98 pages.",Assistive Technology,TIDE-HEART,1994,Project  Deliverables,,False,True,False,False,False,False,False,False,"{316d020d-907b-5d2d-b861-7530f249d704,58ab64cb-4629-5b8d-98fe-bc4802df2130,86d00991-35f5-5132-b9d9-0bcd4e71845c,8e5928d3-40a6-5046-97de-30679d83663c,5ecc833e-0d61-5319-96a8-05b35e44c9c4}"
7c121600-f749-5311-a333-2e2118b98e6c,Robotic Wheelchair Platform Navigation,FALSE,"ERCIM NEWS, no 28, Special Issue on Information technology empowering Disabled and Elderly People, January 1997, pp.14-15",Robotics,,1997,Editorials and articles in ERCIM News,net.ucanaccess.jdbc.UcanaccessBlob@5f78de22,True,True,False,True,False,False,False,False,"{10c0a5d7-76e5-5ad5-ba08-4bc5929b8037,58ab64cb-4629-5b8d-98fe-bc4802df2130,3afb257b-3de3-50d0-ae92-25a5af1074a7}"
375382b9-63a4-5a72-a810-108c4e0b6623,Runtime Support for a Dynamically Composable and Adaptive Wearable System,TRUE,"In Proceedings of the 7th IEEE International Symposium on Wearable Computers (ISWC '03), White Plains, USA, 21-23 October (pp. 18-21).",Wearable systems,2WEAR,2003,Proceedings of international conferences and workshops (abstract reviewed),,False,True,False,True,False,False,False,False,"{2b0a9e7f-b608-5136-8491-111353096eb9,eb957230-dfc6-516f-b7f9-1e887b14f5c4,1ae1ee28-7d5e-53af-b226-78cdc6526427,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
51fb657f-baac-53bf-b4ef-914def45f462,Scenario Based Specification of Interaction Metaphors,TRUE,"In Y. Anzai, K. Ogawa & H. Mori (Eds), Symbiosis of Human and Artifact - Future Computing and Design for Human-Computer Interaction [Proceedings of the 6th International Conference on Human-Computer Interaction (HCI International '95)], Tokyo, Japan, 9-14 July 1995, vol. 2, pp.497-502. Amstewrdam: Elsevier, Elsevier Science.",Metaphors,,1995,Proceedings of international conferences and workshops (abstract reviewed),net.ucanaccess.jdbc.UcanaccessBlob@4303b7f0,True,True,False,True,False,False,False,False,"{bce4d877-4006-5ad7-82a1-af9550fd01be,58ab64cb-4629-5b8d-98fe-bc4802df2130,9b45f6cb-4e59-55bc-aab7-0675cbeca2f5}"
fce1dfba-2f6d-52f6-9778-d916aeb1bab7,Scenario Development,FALSE,"IST Programme, Project No: IST-1999-14101 IS4ALL - Information Society for All, D. 2.2, January 2001.",User Interface Design,IS4ALL,2001,Project  Deliverables,,False,True,False,False,False,False,False,False,"{316d020d-907b-5d2d-b861-7530f249d704,58ab64cb-4629-5b8d-98fe-bc4802df2130,865bef54-cdf2-5af6-a6c2-741511b8db49,766e9b8b-5888-5554-8521-89633fb70c07,5731e49b-a1a1-5e7e-b60a-84c690879bba,1fa2748b-0592-5c6a-a13f-6fe06cca75d7,8b7d35c1-bcc9-50c7-8ff4-134c381ebf1d,9b9065fc-6f80-5c56-96df-318772b4c25c,f6068d1e-3e51-5540-8a43-b62a3b23fc45,3171f6df-0d4f-5613-b58d-31e18f02d724,468044c8-8b1a-5ed4-b116-88053e18f01a}"
a51ec746-a743-5653-9aeb-3c992e344848,Scenario-based argumentation for Universal Access,FALSE,"In N. Carbonell, & C. Stephanidis (Eds), Universal Access: Theoretical Perspectives, Practice and Experience - Proceedings of the 7th ERCIM Workshop ""User Interfaces for All"", Paris (Chanitilly), France, 24-25 October (pp. 118-128). Berlin: Lecture Notes on Computer Science Series of Springer (LNCS 2615, ISBN 3-540-00855-1).",Universal Access,,2003,Proceedings of international workshops (full-paper reviewed),net.ucanaccess.jdbc.UcanaccessBlob@25d958c6,True,True,True,False,False,False,False,False,"{f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
0982e979-dac4-5c1f-a654-4d4633f494f7,Screening Models and Growth Scenarios,FALSE,"In C. Stephanidis (Ed.), Universal Access in Health Telematics - A Design Code of Practice (pp. 156-174). Berlin, Heidelberg: Lecture Notes on Computer Science Series of Springer (LNCS 3041, ISBN 3-540-26167-2).",Modelling,IS4ALL,2005,Edited and co-authored books,net.ucanaccess.jdbc.UcanaccessBlob@6090f3ca,True,True,False,False,False,False,False,False,"{f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
a57552fc-e40a-5f2a-8c25-5e94569ab68e,Selection of terminals and terminal adaptations,FALSE,"ACTS AC042 AVANTI Project, Deliverable DE004, March 1996, 59 pages",Terminal Adaptations,ACTS-AVANTI,1996,Project  Deliverables,,False,True,False,False,False,False,False,False,"{316d020d-907b-5d2d-b861-7530f249d704,58ab64cb-4629-5b8d-98fe-bc4802df2130,f5ef7092-9534-5b60-b6d2-8b51cb1fe9b4,ce41d3b0-c6c0-5f38-9a85-3ec9ac1fd158,bce4d877-4006-5ad7-82a1-af9550fd01be}"
310ac924-05cb-5742-8b40-9ccdd3fc9596,Self-adaptation of educational software,FALSE,"Proceedings of the 2nd Workshop ""New Information and Tele-Communication Technologies to Support Distance Learning"", organised by HERMES - New technologies  for Distance Education, Rhodes, 16-17 June 2001",Educational Software,HERMES,2001,Position papers in international conferences and workshops,net.ucanaccess.jdbc.UcanaccessBlob@1eea9d2d,True,True,True,False,False,False,False,False,"{583922dc-cbd2-50e0-ba2d-488830df4218,1ae1ee28-7d5e-53af-b226-78cdc6526427,596d4cdd-5433-5b20-86eb-72f539bc3673,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
30383b2d-f592-5d5f-98e2-67a1667b281a,Self-Adapting Web-based Systems: Towards Universal Accessibility,FALSE,"In C. Stephanidis & A. Waern (Eds.), Proceedings of the 4th ERCIM Workshop on ""User Interfaces for All"", Stockholm, Sweden, 19-21 October 1998, 17 pages.",Accessibility,,1998,Proceedings of international workshops (full-paper reviewed),net.ucanaccess.jdbc.UcanaccessBlob@4463d9d3,True,True,True,False,False,False,False,False,"{596d4cdd-5433-5b20-86eb-72f539bc3673,f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130,ca475e93-f502-5980-96a9-31e882116d7f}"
23e46450-95e8-50f5-ad9a-1ca9f914a2d1,Sherlock: A Tool Towards Computer-Aided Usability Inspection,FALSE,"In proceedings of the Scientific Workshop on ""Tools for Working with Guidelines (TFWWG 2000), Briarritz, France, 7-8 October 2000, pp. 87 - 97.",Standards/Guidelines,,2000,Proceedings of international workshops (full-paper reviewed),net.ucanaccess.jdbc.UcanaccessBlob@38499e48,True,True,True,False,False,False,False,False,"{f6068d1e-3e51-5540-8a43-b62a3b23fc45,470abcd5-f78c-52e7-97ec-5abb62bbf9e0,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
44579921-449f-5c47-9253-72aa87db8e1e,Software Architecture for Transformable Interface Implementations: Building User-Adapted Interactions,TRUE,"In G. Salvendy, M.J. Smith & R.J. Koubek (Eds), Design of Computing Systems: Cognitive Considerations [Proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97)], San Francisco, USA, 24-29 August 1997, vol. 1, pp. 453-456. Amsterdam: Elsevier, Elsevier Science.",Human-Computer Interaction,TIDE-ACCESS,1997,Proceedings of international conferences and workshops (abstract reviewed),net.ucanaccess.jdbc.UcanaccessBlob@648ee871,True,True,False,True,False,False,False,False,"{f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130,1ae1ee28-7d5e-53af-b226-78cdc6526427}"
