BookTopicID,TopicID,BookID,TopicName
4180,20,1956,Sun Systems
4181,20,1957,Sun Systems
4182,20,1958,Sun Systems
4183,20,1959,Sun Systems
4184,20,1960,Sun Systems
4185,20,1961,Sun Systems
4186,20,1962,Sun Systems
4187,20,1963,Sun Systems
4188,20,1964,Sun Systems
4189,20,1965,Sun Systems
4190,20,1966,Sun Systems
4191,20,1967,Sun Systems
4192,20,1968,Sun Systems
4193,20,1969,Sun Systems
4194,20,1970,Sun Systems
4195,20,1971,Sun Systems
4196,20,1972,Sun Systems
4197,20,1973,Sun Systems
4198,20,1974,Sun Systems
4199,20,1975,Sun Systems
4200,20,1976,Sun Systems
4201,20,1977,Sun Systems
4202,20,1978,Sun Systems
4203,20,1979,Sun Systems
4204,20,1980,Sun Systems
4205,20,1981,Sun Systems
4206,20,1982,Sun Systems
4207,20,1983,Sun Systems
4208,20,1984,Sun Systems
4209,20,1985,Sun Systems
4210,20,1986,Sun Systems
4211,20,1987,Sun Systems
4212,20,1988,Sun Systems
4213,20,1989,Sun Systems
4214,20,1990,Sun Systems
4215,20,1991,Sun Systems
4216,20,1992,Sun Systems
4217,20,1993,Sun Systems
4218,20,1994,Sun Systems
4219,20,1995,Sun Systems
4220,20,1996,Sun Systems
4221,20,1997,Sun Systems
4222,20,1998,Sun Systems
4223,20,1999,Sun Systems
4224,20,2000,Sun Systems
4225,20,2001,Sun Systems
4226,20,2002,Sun Systems
4227,20,2003,Sun Systems
4228,20,2004,Sun Systems
4229,20,2005,Sun Systems
4230,20,2006,Sun Systems
4231,20,2007,Sun Systems
4232,20,2008,Sun Systems
4233,20,2009,Sun Systems
4234,20,2010,Sun Systems
4235,20,2011,Sun Systems
4236,15,2012,User Interfaces
4237,83,2013,Communication Aids
4238,14,2014,Disability
4239,22,2015,Educational Technology
4240,264,2016,Norton Utilities
4241,68,2017,Multimedia
4242,15,2018,User Interfaces
4243,89,2019,Networks
4244,89,2020,Networks
4245,24,2021,Knowledge-Based Systems
4246,37,2022,TIDE COST
4247,207,2023,Computer Supported Cooperative Work
4248,10,2024,Human-Computer Interaction
4249,10,2025,Human-Computer Interaction
4250,10,2026,Human-Computer Interaction
4251,137,2027,Rehabilitation Engineering
4252,89,2028,Networks
4253,196,2029,Programming Languages
4254,75,2030,Databases
4255,181,2031,Voice Processing
4256,116,2032,Telecommunications
4257,63,2033,Virtual Reality
4258,63,2034,Virtual Reality
4259,63,2035,Virtual Reality
4260,63,2036,Virtual Reality
4261,68,2037,Multimedia
4262,34,2038,Software Engineering
4263,34,2039,Software Engineering
4264,34,2040,Software Engineering
4265,80,2041,Usability
4266,14,2042,Disability
4267,14,2043,Disability
4268,119,2044,BICEPS
4269,14,2045,Disability
4270,189,2046,XENIX
4271,189,2047,XENIX
4272,189,2048,XENIX
4273,189,2049,XENIX
4274,189,2050,XENIX
4275,189,2051,XENIX
4276,189,2052,XENIX
4277,101,2053,Pattern Recognition
4278,143,2054,Windows Programming
4279,15,2055,User Interfaces
4280,10,2056,Human-Computer Interaction
4281,104,2057,Management
4282,22,2058,Educational Technology
4283,53,2059,Logic Programming
4284,14,2060,Disability
4285,196,2061,Programming Languages
4286,89,2062,Networks
4287,42,2063,Artificial Intelligence
4288,14,2064,Disability
4289,166,2065,Digital Systems
4290,72,2066,Rehabilitation Technology
4291,10,2067,Human-Computer Interaction
4292,92,2068,Lecture Notes in Computer Science
4293,89,2069,Networks
4294,78,2070,Hypertext
4295,1,2071,Equipment
4296,48,2072,RACE
4297,101,2073,Pattern Recognition
4298,177,2074,S/W Documentation
4299,15,2075,User Interfaces
4300,22,2076,Educational Technology
4301,26,2077,Computer Science
4302,22,2078,Educational Technology
4303,14,2079,Disability
4304,26,2080,Computer Science
4305,23,2081,Computer Graphics
4306,207,2082,Computer Supported Cooperative Work
4307,116,2083,Telecommunications
4308,104,2084,Management
4309,68,2085,Multimedia
4310,83,2086,Communication Aids
4311,92,2087,Lecture Notes in Computer Science
4312,75,2088,Databases
4313,75,2089,Databases
4314,89,2090,Networks
4315,15,2091,User Interfaces
4316,8,2092,Ergonomics Course
4317,42,2093,Artificial Intelligence
4318,281,2094,Research Reports ESPRIT
4319,10,2095,Human-Computer Interaction
4320,10,2096,Human-Computer Interaction
4321,250,2097,Multimedia Programming
4322,26,2098,Computer Science
4323,7,2099,Human Factors
4324,108,2100,Economics
4325,71,2101,Marketing
4326,25,2102,Robotics
4327,71,2103,Marketing
4328,22,2104,Educational Technology
4329,112,2105,H/W Documentation
4331,22,2107,Educational Technology
4332,15,2108,User Interfaces
4333,22,2109,Educational Technology
4334,196,2110,Programming Languages
4335,22,2111,Educational Technology
4336,14,2112,Disability
4337,26,2113,Computer Science
4338,116,2114,Telecommunications
4339,83,2115,Communication Aids
4340,42,2116,Artificial Intelligence
4341,250,2117,Multimedia Programming
4342,60,2118,Testing
4343,60,2119,Testing
4344,116,2120,Telecommunications
4345,68,2121,Multimedia
4346,113,2122,Microcomputers
4347,28,2123,Programming Language C
4348,28,2124,Programming Language C
4349,22,2125,Educational Technology
4350,22,2126,Educational Technology
4351,83,2127,Communication Aids
4352,26,2128,Computer Science
4353,61,2129,Psychology
4354,63,2130,Virtual Reality
4355,63,2131,Virtual Reality
4356,29,2132,Expert Systems
4357,196,2133,Programming Languages
4358,5,2134,Information Systems
4359,63,2135,Virtual Reality
4360,22,2136,Educational Technology
4361,22,2137,Educational Technology
4362,14,2138,Disability
4363,9,2139,General Purpose
4364,123,2140,DELTA
4365,43,2141,Directory
4366,86,2142,Systems Analysis
4367,196,2143,Programming Languages
4368,10,2144,Human-Computer Interaction
4369,7,2145,Human Factors
4370,42,2146,Artificial Intelligence
4371,68,2147,Multimedia
4372,42,2148,Artificial Intelligence
4373,26,2149,Computer Science
4374,85,2150,Prolog
4375,63,2151,Virtual Reality
4376,59,2152,Software Development
4377,14,2153,Disability
4378,70,2154,Human Performance
4379,34,2155,Software Engineering
4380,80,2156,Usability
4381,89,2157,Networks
4382,28,2158,Programming Language C
4383,28,2159,Programming Language C
4384,26,2160,Computer Science
4385,103,2161,Ergonomics
4386,86,2162,Systems Analysis
4387,103,2163,Ergonomics
4388,9,2164,General Purpose
4389,143,2165,Windows Programming
4390,49,2166,Statistics
4391,10,2167,Human-Computer Interaction
4392,190,2168,TIDE/HEART
4393,181,2169,Voice Processing
4394,9,2170,General Purpose
4395,22,2171,Educational Technology
4396,53,2172,Logic Programming
4397,22,2173,Educational Technology
4398,108,2174,Economics
4399,6,2175,Catalogs
4400,6,2176,Catalogs
4401,6,2177,Catalogs
4402,6,2178,Catalogs
4403,34,2179,Software Engineering
4404,7,2180,Human Factors
4405,26,2181,Computer Science
4406,191,2182,WordPerfect
4407,191,2183,WordPerfect
4408,191,2184,WordPerfect
4409,191,2185,WordPerfect
4410,191,2186,WordPerfect
4411,14,2187,Disability
4412,89,2188,Networks
4413,42,2189,Artificial Intelligence
4414,42,2190,Artificial Intelligence
4415,42,2191,Artificial Intelligence
4416,140,2192,Health Care
4417,86,2193,Systems Analysis
4418,57,2194,X-Windows
4419,76,2195,Dictionaries
4420,208,2196,Microprocessors
4421,208,2197,Microprocessors
4422,29,2198,Expert Systems
4423,58,2199,ERCIM
4424,90,2200,Information Technology
4425,116,2201,Telecommunications
4426,22,2202,Educational Technology
4427,22,2203,Educational Technology
4428,76,2204,Dictionaries
4429,108,2205,Economics
4430,76,2206,Dictionaries
4431,14,2207,Disability
4432,76,2208,Dictionaries
4433,22,2209,Educational Technology
4434,22,2210,Educational Technology
4435,26,2211,Computer Science
4436,26,2212,Computer Science
4437,14,2213,Disability
4438,16,2214,CEC Programs
4439,22,2215,Educational Technology
4440,14,2216,Disability
4441,54,2217,Vocational Training
4442,76,2218,Dictionaries
4443,76,2219,Dictionaries
4444,19,2220,Sociology
4445,19,2221,Sociology
4446,168,2222,Modem
4447,63,2223,Virtual Reality
4448,100,2224,MS-Windows
4449,100,2225,MS-Windows
4450,41,2226,Multimedia Systems
4451,22,2227,Educational Technology
4452,22,2228,Educational Technology
4453,42,2229,Artificial Intelligence
4454,19,2230,Sociology
4456,116,2232,Telecommunications
4457,22,2233,Educational Technology
4458,22,2234,Educational Technology
4459,22,2235,Educational Technology
4460,19,2236,Sociology
4461,76,2237,Dictionaries
4462,76,2238,Dictionaries
4463,76,2239,Dictionaries
4464,22,2240,Educational Technology
4465,196,2241,Programming Languages
4467,26,2243,Computer Science
4469,14,120,Disability
4470,14,121,Disability
4471,14,122,Disability
4472,14,123,Disability
4473,22,184,Educational Technology
4474,14,394,Disability
4476,14,421,Disability
4477,14,446,Disability
4478,14,626,Disability
4479,22,649,Educational Technology
4480,14,654,Disability
4481,14,673,Disability
4482,14,779,Disability
4483,14,939,Disability
4484,14,947,Disability
4485,14,960,Disability
4486,14,971,Disability
4487,14,972,Disability
4488,14,1001,Disability
4489,14,1012,Disability
4490,14,1013,Disability
4491,14,1045,Disability
4492,14,1046,Disability
4493,14,1162,Disability
4494,14,1203,Disability
4495,14,1204,Disability
4496,14,1206,Disability
4497,14,1340,Disability
4498,14,1429,Disability
4499,14,1430,Disability
4500,22,1453,Educational Technology
4501,14,1480,Disability
4502,14,1486,Disability
4503,14,1487,Disability
4504,22,1550,Educational Technology
4505,14,1617,Disability
4506,14,1688,Disability
4507,14,1832,Disability
4508,14,1833,Disability
4509,14,1848,Disability
4510,14,2015,Disability
4511,14,2058,Disability
4512,14,2104,Disability
4514,14,2107,Disability
4515,14,2125,Disability
4516,14,2126,Disability
4517,14,2137,Disability
4518,14,2171,Disability
4519,14,2173,Disability
4520,14,2215,Disability
4521,14,2227,Disability
4522,14,2242,Disability
4525,103,440,Ergonomics
4526,22,1007,Educational Technology
4527,70,1164,Human Performance
4528,103,1530,Ergonomics
4529,103,1531,Ergonomics
4531,9,1575,General Purpose
4532,2,3,CD-ROMs
4534,207,2264,Computer Supported Cooperative Work
4535,68,2265,Multimedia
4536,199,2266,Focus Groups
4537,199,2267,Focus Groups
4538,199,2268,Focus Groups
4539,15,2269,User Interfaces
4540,7,2270,Human Factors
4541,7,2271,Human Factors
4542,103,2359,Ergonomics
4545,42,2360,Artificial Intelligence
4546,34,2361,Software Engineering
4547,24,2362,Knowledge-Based Systems
4548,34,2363,Software Engineering
4549,104,2363,Management
4550,34,2364,Software Engineering
4551,10,2365,Human-Computer Interaction
4552,201,2366,Digital Libraries
4553,75,2367,Databases
4554,49,2368,Statistics
4555,15,2369,User Interfaces
4556,10,2369,Human-Computer Interaction
4557,7,2370,Human Factors
4558,14,2371,Disability
4559,15,2372,User Interfaces
4560,10,2373,Human-Computer Interaction
4561,49,2374,Statistics
4562,70,2375,Human Performance
4563,61,2376,Psychology
4564,49,2377,Statistics
4565,203,2378,Software Evaluation
4566,68,2379,Multimedia
4567,75,2380,Databases
4568,59,2381,Software Development
4569,70,2382,Human Performance
4570,19,2383,Sociology
4571,89,2384,Networks
4572,93,2385,Borland C++
4573,68,2386,Multimedia
4574,61,2387,Psychology
4575,23,2388,Computer Graphics
4576,203,2389,Software Evaluation
4577,34,2390,Software Engineering
4578,15,2391,User Interfaces
4579,68,2392,Multimedia
4580,78,2392,Hypertext
4581,59,2393,Software Development
4582,134,2394,Business
4583,89,2394,Networks
4584,51,2395,Internet/WEB Design
4585,80,2396,Usability
4586,199,2397,Focus Groups
4587,68,2398,Multimedia
4588,207,2399,Computer Supported Cooperative Work
4589,255,2400,Agents
4590,281,2401,Research Reports ESPRIT
4591,68,2402,Multimedia
4592,251,2402,Work Groups
4594,42,2404,Artificial Intelligence
4595,26,2405,Computer Science
4596,68,2406,Multimedia
4597,201,2407,Digital Libraries
4598,213,2408,Software Reuse
4599,255,2409,Agents
4600,90,2410,Information Technology
4601,9,2411,General Purpose
4602,10,2412,Human-Computer Interaction
4603,42,2413,Artificial Intelligence
4604,25,2414,Robotics
4605,42,2414,Artificial Intelligence
4606,68,2415,Multimedia
4607,134,2416,Business
4608,89,2416,Networks
4609,3,2417,Communications
4610,142,2418,Cognitive Science
4611,23,2419,Computer Graphics
4612,143,2419,Windows Programming
4613,68,2420,Multimedia
4614,23,2421,Computer Graphics
4615,143,2421,Windows Programming
4616,41,2422,Multimedia Systems
4617,71,2423,Marketing
4618,216,2423,Internet
4619,213,2424,Software Reuse
4620,31,2426,Object-Oriented Programming
4621,134,2425,Business
4625,29,2427,Expert Systems
4626,26,2429,Computer Science
4627,29,2428,Expert Systems
4629,218,2430,Audio-Visual
4630,207,2431,Computer Supported Cooperative Work
4631,92,2432,Lecture Notes in Computer Science
4632,159,2433,Systems Engineering
4633,15,2434,User Interfaces
4634,86,2435,Systems Analysis
4635,9,2436,General Purpose
4636,77,2437,Hypermedia
4637,26,2438,Computer Science
4638,10,2439,Human-Computer Interaction
4639,75,2440,Databases
4640,42,2441,Artificial Intelligence
4641,226,2442,Information Society
4642,53,2443,Logic Programming
4643,7,2444,Human Factors
4646,15,2445,User Interfaces
4650,252,2446,Scriptwriting
4651,226,2447,Information Society
4653,63,2448,Virtual Reality
4655,81,2450,Modeling
4656,92,2451,Lecture Notes in Computer Science
4657,116,2451,Telecommunications
4658,75,2453,Databases
4659,14,2453,Disability
4660,14,2454,Disability
4661,34,2452,Software Engineering
4662,230,2452,Software Quality Management
4663,42,2455,Artificial Intelligence
4664,34,2456,Software Engineering
4665,24,2457,Knowledge-Based Systems
4667,15,2459,User Interfaces
4668,31,2458,Object-Oriented Programming
4671,41,2462,Multimedia Systems
4672,80,2461,Usability
4673,15,2461,User Interfaces
4674,41,2463,Multimedia Systems
4675,2,2465,CD-ROMs
4676,142,2466,Cognitive Science
4678,92,2464,Lecture Notes in Computer Science
4679,42,2464,Artificial Intelligence
4681,22,2467,Educational Technology
4682,216,2468,Internet
4683,90,2469,Information Technology
4684,207,2470,Computer Supported Cooperative Work
4685,92,2471,Lecture Notes in Computer Science
4686,68,2471,Multimedia
4687,77,2471,Hypermedia
4688,68,2472,Multimedia
4689,238,2473,Standards
4690,237,2473,Quality Control
4692,34,2474,Software Engineering
4693,80,2474,Usability
4694,92,2475,Lecture Notes in Computer Science
4696,92,2476,Lecture Notes in Computer Science
4697,86,2476,Systems Analysis
4698,92,2477,Lecture Notes in Computer Science
4699,78,2478,Hypertext
4700,7,2479,Human Factors
4701,80,2479,Usability
4702,15,2480,User Interfaces
4703,281,2481,Research Reports ESPRIT
4704,10,2482,Human-Computer Interaction
4705,63,2482,Virtual Reality
4706,7,2483,Human Factors
4707,90,2483,Information Technology
4708,104,2484,Management
4710,158,2485,Software Management
4712,72,2487,Rehabilitation Technology
4713,255,2488,Agents
4714,10,2489,Human-Computer Interaction
4715,63,2489,Virtual Reality
4716,25,2492,Robotics
4717,42,2492,Artificial Intelligence
4719,59,2493,Software Development
4720,238,2493,Standards
4721,134,2494,Business
4722,104,2494,Management
4723,10,2495,Human-Computer Interaction
4724,63,2495,Virtual Reality
4725,68,2495,Multimedia
4726,207,2496,Computer Supported Cooperative Work
4728,142,2497,Cognitive Science
4729,10,2498,Human-Computer Interaction
4730,89,2499,Networks
4731,41,2499,Multimedia Systems
4732,10,2500,Human-Computer Interaction
4734,10,2501,Human-Computer Interaction
4735,15,2501,User Interfaces
4736,42,2502,Artificial Intelligence
4737,31,2502,Object-Oriented Programming
4738,10,2503,Human-Computer Interaction
4739,92,2504,Lecture Notes in Computer Science
4740,34,2504,Software Engineering
4742,49,2505,Statistics
4743,70,2506,Human Performance
4745,90,2507,Information Technology
4746,51,2508,Internet/WEB Design
4747,249,2511,Basic
4748,249,2512,Basic
4749,10,2513,Human-Computer Interaction
4750,63,2513,Virtual Reality
4751,15,2513,User Interfaces
4752,252,2514,Scriptwriting
4753,25,2515,Robotics
4754,42,2515,Artificial Intelligence
4755,53,1821,Logic Programming
4756,53,1731,Logic Programming
4757,14,40,Disability
4758,14,41,Disability
4759,90,613,Information Technology
4760,75,1255,Databases
4761,38,676,Natural Language
4762,116,441,Telecommunications
4763,121,2517,TIDE/ACCESS
4765,22,1513,Educational Technology
4766,140,503,Health Care
4767,115,1448,Data Structures
4768,75,213,Databases
4769,14,1140,Disability
4770,75,320,Databases
4771,75,750,Databases
4772,140,901,Health Care
4773,10,172,Human-Computer Interaction
4774,10,915,Human-Computer Interaction
4775,23,1886,Computer Graphics
4776,90,796,Information Technology
4777,90,1573,Information Technology
4778,42,1127,Artificial Intelligence
4779,140,1778,Health Care
4780,7,1531,Human Factors
4781,7,1530,Human Factors
4782,42,1606,Artificial Intelligence
4783,42,2518,Artificial Intelligence
4785,41,2519,Multimedia Systems
4786,89,2519,Networks
4787,21,1234,Assistive Technology
4788,42,1525,Artificial Intelligence
4789,143,2130,Windows Programming
4790,22,78,Educational Technology
4791,22,1518,Educational Technology
4792,140,188,Health Care
4793,61,1014,Psychology
4794,34,684,Software Engineering
4795,116,1536,Telecommunications
4796,75,415,Databases
4797,14,1707,Disability
4798,76,770,Dictionaries
4799,166,1585,Digital Systems
4800,21,1615,Assistive Technology
4801,42,2520,Artificial Intelligence
4802,10,2521,Human-Computer Interaction
4803,10,2522,Human-Computer Interaction
4804,89,1007,Networks
4805,116,1200,Telecommunications
4806,14,193,Disability
4807,116,826,Telecommunications
4808,26,382,Computer Science
4809,26,851,Computer Science
4810,10,902,Human-Computer Interaction
4811,196,2186,Programming Languages
4812,26,661,Computer Science
4813,26,1547,Computer Science
4814,26,1584,Computer Science
4815,26,2122,Computer Science
4816,26,349,Computer Science
4817,5,381,Information Systems
4818,89,789,Networks
4820,26,1548,Computer Science
4821,26,1659,Computer Science
4822,26,1888,Computer Science
4823,26,1890,Computer Science
4824,26,2065,Computer Science
4825,26,2133,Computer Science
4826,210,2411,Electronic Commerce
4827,7,670,Human Factors
4828,14,731,Disability
4829,251,1681,Work Groups
4830,14,1590,Disability
4831,103,2270,Ergonomics
4832,103,2271,Ergonomics
4833,103,622,Ergonomics
4834,103,2370,Ergonomics
4835,47,1060,Graphics Programming
4836,207,152,Computer Supported Cooperative Work
4837,254,918,Groupware
4838,254,920,Groupware
4839,10,2460,Human-Computer Interaction
4840,53,1867,Logic Programming
4841,53,1868,Logic Programming
4842,53,1869,Logic Programming
4843,53,2150,Logic Programming
4844,5,2477,Information Systems
4845,253,2518,Metaphors
4846,141,1454,Telematics
4847,140,2523,Health Care
4848,5,1260,Information Systems
4849,53,2449,Logic Programming
4850,26,2407,Computer Science
4851,104,2469,Management
4852,10,2432,Human-Computer Interaction
4853,90,2460,Information Technology
4854,255,2135,Agents
4855,63,2471,Virtual Reality
4856,68,2475,Multimedia
4857,5,1788,Information Systems
4858,10,2504,Human-Computer Interaction
4859,90,2442,Information Technology
4860,251,2436,Work Groups
4861,106,2388,Visualization
4862,104,2524,Management
4863,61,2525,Psychology
4864,134,2526,Business
4865,71,2527,Marketing
4867,25,2528,Robotics
4868,61,2529,Psychology
4869,104,2530,Management
4870,250,2531,Multimedia Programming
4871,61,2532,Psychology
4872,49,2533,Statistics
4873,76,2534,Dictionaries
4874,76,2535,Dictionaries
4875,104,2536,Management
4876,104,2537,Management
4877,49,2538,Statistics
4878,257,2540,Lecture Notes in Artificial Intelligence
4879,38,2540,Natural Language
4880,134,2542,Business
4881,76,2544,Dictionaries
4882,61,2546,Psychology
4883,34,2549,Software Engineering
4884,72,2551,Rehabilitation Technology
4885,14,2551,Disability
4886,14,2552,Disability
4887,14,2553,Disability
4888,104,2554,Management
4889,104,2555,Management
4890,134,2556,Business
4891,134,2557,Business
4892,134,2558,Business
4893,254,2496,Groupware
4894,103,2559,Ergonomics
4895,7,2559,Human Factors
4898,9,2564,General Purpose
4899,61,2565,Psychology
4900,104,2566,Management
4901,255,2567,Agents
4902,103,2568,Ergonomics
4903,104,2569,Management
4904,207,2570,Computer Supported Cooperative Work
4905,104,2571,Management
4906,71,2572,Marketing
4907,42,2573,Artificial Intelligence
4908,104,2574,Management
4909,61,2575,Psychology
4910,104,2576,Management
4911,71,2577,Marketing
4912,10,2578,Human-Computer Interaction
4913,104,2579,Management
4914,104,2580,Management
4915,9,2581,General Purpose
4916,104,2582,Management
4917,92,2583,Lecture Notes in Computer Science
4918,10,2583,Human-Computer Interaction
4919,7,2584,Human Factors
4920,116,2584,Telecommunications
4921,7,2585,Human Factors
4922,116,2585,Telecommunications
4923,7,2586,Human Factors
4924,10,2587,Human-Computer Interaction
4925,140,2588,Health Care
4927,89,1696,Networks
4928,61,2589,Psychology
4929,14,2032,Disability
4930,14,929,Disability
4931,14,339,Disability
4932,14,340,Disability
4933,14,35,Disability
4934,14,788,Disability
4935,14,698,Disability
4936,14,1706,Disability
4937,14,1125,Disability
4938,14,1593,Disability
4939,14,124,Disability
4940,14,341,Disability
4941,14,1595,Disability
4942,14,1596,Disability
4943,7,2590,Human Factors
4944,103,2590,Ergonomics
4945,142,2591,Cognitive Science
4946,61,2591,Psychology
4947,258,2592,Computer-Biographies
4948,249,2595,Basic
4949,249,2594,Basic
4950,31,2594,Object-Oriented Programming
4951,249,2597,Basic
4952,31,2597,Object-Oriented Programming
4953,249,2598,Basic
4954,92,2599,Lecture Notes in Computer Science
4955,5,2599,Information Systems
4957,24,1326,Knowledge-Based Systems
4958,197,1209,Knowledge Representation
4959,24,126,Knowledge-Based Systems
4960,24,1665,Knowledge-Based Systems
4961,197,1638,Knowledge Representation
4962,53,1603,Logic Programming
4963,29,1186,Expert Systems
4964,255,1831,Agents
4965,38,793,Natural Language
4966,5,1568,Information Systems
4967,90,1544,Information Technology
4968,259,2601,Geometry
4969,9,2601,General Purpose
4970,26,2602,Computer Science
4971,14,952,Disability
4972,14,1193,Disability
4973,138,82,UNIX Operating System
4974,128,1639,MS-DOS
4975,14,799,Disability
4977,14,801,Disability
4978,90,743,Information Technology
4979,42,1146,Artificial Intelligence
4980,116,228,Telecommunications
4981,90,822,Information Technology
4982,90,821,Information Technology
4983,90,34,Information Technology
4984,181,1170,Voice Processing
4985,90,640,Information Technology
4986,90,639,Information Technology
4987,90,1468,Information Technology
4988,14,342,Disability
4989,14,1473,Disability
4990,116,334,Telecommunications
4991,116,1171,Telecommunications
4992,90,784,Information Technology
4993,90,1735,Information Technology
4994,15,871,User Interfaces
4995,42,1285,Artificial Intelligence
4996,89,864,Networks
4997,218,865,Audio-Visual
4998,15,1352,User Interfaces
4999,12,1310,Technical Aids
5000,12,2064,Technical Aids
5001,12,1674,Technical Aids
5002,12,1749,Technical Aids
5003,12,2138,Technical Aids
5004,12,861,Technical Aids
5005,12,860,Technical Aids
5006,113,1779,Microcomputers
5007,12,1116,Technical Aids
5008,12,726,Technical Aids
5009,7,660,Human Factors
5010,15,2603,User Interfaces
5011,42,2603,Artificial Intelligence
5012,10,2604,Human-Computer Interaction
5013,10,2605,Human-Computer Interaction
5014,134,2605,Business
5015,89,745,Networks
5016,179,2608,RTLink/Plus
5017,42,426,Artificial Intelligence
5018,42,793,Artificial Intelligence
5019,21,189,Assistive Technology
5020,14,189,Disability
5021,104,212,Management
5022,81,2612,Modeling
5023,271,2613,Java
5024,272,2613,Internet Programming
5025,196,2613,Programming Languages
5026,271,2614,Java
5027,272,2614,Internet Programming
5028,196,2614,Programming Languages
5029,31,2615,Object-Oriented Programming
5030,273,2616,Automated Reasoning
5031,42,2616,Artificial Intelligence
5032,196,2617,Programming Languages
5033,9,2618,General Purpose
5034,116,2619,Telecommunications
5035,116,2620,Telecommunications
5036,116,2621,Telecommunications
5037,116,2622,Telecommunications
5038,116,2623,Telecommunications
5039,116,2624,Telecommunications
5041,134,2625,Business
5042,134,2626,Business
5043,104,2626,Management
5044,284,2628,Document designing
5045,7,2629,Human Factors
5046,103,2629,Ergonomics
5047,108,2630,Economics
5048,5,2631,Information Systems
5049,104,2632,Management
5052,275,2633,Business Re-engineering
5054,275,2634,Business Re-engineering
5055,10,2635,Human-Computer Interaction
5057,275,2636,Business Re-engineering
5059,275,2637,Business Re-engineering
5060,104,2638,Management
5061,238,2638,Standards
5063,275,2639,Business Re-engineering
5065,275,2640,Business Re-engineering
5067,275,2641,Business Re-engineering
5069,275,2642,Business Re-engineering
5071,275,2644,Business Re-engineering
5072,104,2645,Management
5073,277,2646,Systems Development
5074,86,2647,Systems Analysis
5075,104,2647,Management
5076,278,2648,Cryptography
5077,284,2649,Document designing
5078,271,2650,Java
5079,272,2650,Internet Programming
5080,10,2651,Human-Computer Interaction
5081,61,2651,Psychology
5082,10,2652,Human-Computer Interaction
5083,280,2652,Semiotics
5084,90,2654,Information Technology
5087,255,2657,Agents
5088,216,2657,Internet
5089,71,2657,Marketing
5090,59,2658,Software Development
5091,15,2659,User Interfaces
5092,59,2659,Software Development
5093,284,2660,Document designing
5094,15,2661,User Interfaces
5095,59,2661,Software Development
5096,170,2662,Microsoft Windows
5097,15,2662,User Interfaces
5099,46,2663,ESPRIT
5100,257,2664,Lecture Notes in Artificial Intelligence
5101,255,2664,Agents
5102,7,1620,Human Factors
5103,115,2087,Data Structures
5104,282,2094,Speech Technology
5105,250,1279,Multimedia Programming
5106,250,1280,Multimedia Programming
5107,250,1281,Multimedia Programming
5108,10,2481,Human-Computer Interaction
5109,7,436,Human Factors
5110,89,664,Networks
5111,22,412,Educational Technology
5112,14,412,Disability
5113,253,620,Metaphors
5114,10,2401,Human-Computer Interaction
5115,26,345,Computer Science
5116,31,2068,Object-Oriented Programming
5117,80,1504,Usability
5120,21,2552,Assistive Technology
5121,23,2668,Computer Graphics
5122,134,2669,Business
5123,104,2669,Management
5125,275,2670,Business Re-engineering
5126,75,2671,Databases
5127,42,2672,Artificial Intelligence
5128,10,2673,Human-Computer Interaction
5129,15,2673,User Interfaces
5130,42,2674,Artificial Intelligence
5131,42,2675,Artificial Intelligence
5132,24,2675,Knowledge-Based Systems
5133,42,2676,Artificial Intelligence
5134,284,2677,Document designing
5135,216,2678,Internet
5136,9,180,General Purpose
5137,3,2679,Communications
5138,142,2672,Cognitive Science
5139,275,2656,Business Re-engineering
5140,23,2459,Computer Graphics
5141,281,2680,Research Reports ESPRIT
5142,10,2680,Human-Computer Interaction
5143,46,2681,ESPRIT
5144,46,2682,ESPRIT
5145,46,2683,ESPRIT
5146,46,2684,ESPRIT
5147,108,2685,Economics
5148,108,2685,Economics
5149,196,2686,Programming Languages
5150,12,2687,Technical Aids
5151,10,2688,Human-Computer Interaction
5152,10,2689,Human-Computer Interaction
5153,7,2689,Human Factors
5154,10,2690,Human-Computer Interaction
5155,7,2690,Human Factors
5156,10,2693,Human-Computer Interaction
5157,10,2695,Human-Computer Interaction
5158,10,2696,Human-Computer Interaction
5159,63,2696,Virtual Reality
5160,10,2697,Human-Computer Interaction
5161,51,2697,Internet/WEB Design
5162,10,2698,Human-Computer Interaction
5163,15,2699,User Interfaces
5164,10,2699,Human-Computer Interaction
5165,10,2700,Human-Computer Interaction
5166,103,2700,Ergonomics
5167,238,2700,Standards
5168,10,2701,Human-Computer Interaction
5169,92,2702,Lecture Notes in Computer Science
5170,14,336,Disability
5171,103,2703,Ergonomics
5172,103,2704,Ergonomics
5173,103,2705,Ergonomics
5174,103,2706,Ergonomics
5175,103,2707,Ergonomics
5176,103,2708,Ergonomics
5177,28,2686,Programming Language C
5178,103,2689,Ergonomics
5179,103,2690,Ergonomics
5182,59,2711,Software Development
5185,59,2714,Software Development
5186,15,2716,User Interfaces
5187,78,2717,Hypertext
5188,152,2718,Systems Design
5189,10,2718,Human-Computer Interaction
5190,15,2719,User Interfaces
5191,152,2719,Systems Design
5192,15,2720,User Interfaces
5193,9,2722,General Purpose
5194,9,2723,General Purpose
5195,23,2724,Computer Graphics
5196,21,2725,Assistive Technology
5197,116,1876,Telecommunications
5198,249,2726,Basic
5199,255,2727,Agents
5200,26,2728,Computer Science
5201,255,2729,Agents
5202,257,2730,Lecture Notes in Artificial Intelligence
