Abstract,Accepted,CnfJ,CondAccepted,Description,FullPaper,HardCopy,InPress,Link,PaperID,Project,SoftCopy,Submitted,Title,Topic,UndSubmission,Year
false,true,international journals,false,"international journal of human-computer interaction, vol. 9(3), 1997, pp.283-317.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@7da10b5b,22,tide-access,true,false,preference-based human factors knowledge repository for designing  user interfaces,user interface design,false,1997
false,true,proceedings of other established international conferences,false,"1st european conference on the advancement of rehabilitation technology (ecart- 1), maastricht, the netherlands, november 1990, 2 pages",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@219f4597,27,tide-guib,true,false,accessibility of wimps-based user interfaces by visually impaired people,accessibility,false,1990
false,true,proceedings of other established international conferences,false,"european conference on bio-medical engineering, nice, france, february 1991, 2 pages",true,true,false,,29,,false,false,technology and access to pictorial information by blind people,accessibility,false,1991
false,true,proceedings of other established international conferences,false,"in e. jacobsson (ed.), proceedings of the 2nd european conference on the advancement of rehabilitation technology (ecart 2), stockholm, sweden, 26-28 may 1993, 3 pages. stockholm: swedish institute for the handicapped.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@31be6b49,30,tide-guib,true,false,access by blind people to interaction objects in ms windows,accessibility,false,1993
false,true,proceedings of other established international conferences,false,"in. e. jacobsson (ed), proceedings of th 2nd european conference on the advancement of rehabilitation technology (ecart- 2), stockholm, sweden, 26-28 may 1993, 3 pages. stockholm: swedish institute for the handicapped.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@2e16b08d,31,tide-core,true,false,exploiting the value of modelling in the context of the rehabilitation technology market,modelling,false,1993
false,false,proceedings of other established international conferences,false,"i2nd international conference on intelligence in broadband  services and networks (is&n '93) , paris, france, november 1993, 11 pages.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@5b989dc7,32,race,true,false,access to b-isdn services by people with special needs: a methodological approach (11 pages),accessibility,false,1993
false,true,proceedings of other established international conferences,false,"in i. placencia - porreiro & r.p.  de la bellacasa (eds) 2nd tide congress, brussels, belgium, 26-28 april 1995, pp. 195-198. amsterdam: ios press.",true,true,false,,33,tide-core,false,false,european knowledge infrastructure for assistive technology,assistive technology,false,1995
false,true,proceedings of other established international conferences,false,"in i. placencia-porreiro & r.p. de la bellacasa (eds) proceedings of the 2nd tide congress, paris, france, 26-28 april 1995, pp. 159-162. amsterdam: ios press.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@70d8de,34,tide-core,true,false,measuring the cost and benefits of emerging technologies in the rehabilitation field,assistive technology,false,1995
false,true,proceedings of other established international conferences,false,"in i. placencia-porreiro & r.p. de la bellacasa (eds), proceedings of the 2nd tide congress, paris, france, 26-28 april 1995, pp. 191-194. amsterdam: ios press.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@42561fba,35,tide-core,true,false,technological synergies and new product concepts: policy issues in the transfer of  technology,technology transfer,false,1995
false,true,proceedings of other established international conferences,false,"in i. placencia-porreiro & r.p. de la bellacasa (eds), proceedings of the 2nd tide congress, paris, france, 26-28 april 1995, pp. 211-214. amsterdam: ios press.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@595f4da5,36,tide-core,true,false,the use of analytical tools in analysing the demand of assistive technology products: the case of alarm telephones,assistive technology,false,1995
false,true,proceedings of other established international conferences,false,"in i. placencia-porreiro & r.p. de la bellacasa (eds) proceedings of the 2nd tide congress, paris, france, 26-28 april 1995, pp. 167-170. amsterdam: ios press.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@46b695ec,37,tide-access,true,false,tools for user interfaces for all,user interfaces,false,1995
false,true,proceedings of major international conferences,false,"1995 acm conference on human factors in computing systems (chi '95), denver, colorado, 7-11 may 1995, pp. 244-245 (companion proceedings). new york: acm press.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@408613cc,38,tide-guib,true,false,building non-visual interaction through the development of the rooms metaphor,non-visual interaction,false,1995
false,true,proceedings of major international conferences,false,"1995 acm conference on human factors in computing systems (chi' 95), denver, colorado, 7-11 may 1995, pp. 106-113. new york: acm press.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@325f7fa9,39,,true,false,developing dual user interfaces for integrating blind and sighted users: the homer uims,user interface design,false,1995
false,true,proceedings of other established international conferences,false,"resna '95 annual conference, vancouver, canada, 9014 june 1995, pp.464-466. washington: resna press.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@13cda7c9,40,race,true,false,voice-tactile interaction facilitating blind user access to an adapted multimedia retrieval application,human-computer interaction,false,1995
false,true,proceedings of other established international conferences,false,"resna '95 conference, vancouver, canada, 9-14 june 1995, pp. 467-469. washington: resna press.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@5aa6202e,41,tide-guib,true,false,enhancing non-visual interaction in a graphical environment through a screen reader configuration system,non-visual interaction,false,1995
false,true,proceedings of other established international conferences,false,"in proceedings of resna '95 annual conference, vancouver, canada, 9-14 june 1995, pp. 431-433. washington: resna press.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@3af9aa66,42,,true,false,interface design for disabled users: eliciting user-centered constraints,user interface design,false,1995
false,false,proceedings of other established international conferences,false,"in proceedings of resna '95 annual conference, vancouver, canada, 9-14 june 1995, pp. 458-460. washington: resna press.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@771158fb,43,,true,false,integrating the visual and non-visual worlds: developing user interfaces,graphical user interfaces,false,1995
false,true,poster presentations in major or established international conferences,false,"sixth international conference on human-computer international (hci international '95), tokyo, japan, 9-14 july 1995, pp.86",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@91c4a3f,44,tide-guib,true,false,user-centered interface design: reusable models and ui component repositories,user interface design,false,1995
true,true,proceedings of major international conferences,false,"in y. anzai, k. ogawa & h. mori (eds), symbiosis of human and artifact - future computing abd design for human-computer interaction [proceedings of the 6th international conference on human-computer interaction (hci international '95)], tokyo, japan, 9-14 july 1995, (vol. 2, pp. 923-928). amsterdam: elsevier, elsevier science.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@62d0ac62,45,race,true,false,interact: an interface builder facilitating access to users with disabilities,accessibility,false,1995
true,true,proceedings of major international conferences,false,"in y. anzai, k. ogawa & h. mori (eds), symbiosis of human and artifact - future computing and design for human-computer interaction [proceedings of the 6th international conference on human-computer interaction (hci international '95), tokyo, japan, 9-14 july 1995, vol. 2. pp. 39-44. amsterdam: elsevier, elsevier science.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@150d80c4,46,tide-guib,true,false,tailoring non-visual interaction in a graphical environment,non-visual interaction,false,1995
true,true,proceedings of major international conferences,false,"in y. anzai, k. ogawa & h. mori (eds), symbiosis of human and artifact - future computing and design for human-computer interaction [proceedings of the 6th international conference on human-computer interaction (hci international '95)], tokyo, japan, 9-14 july 1995, vol. 1, pp.1071-1076. am,sterdam: elsevier, elsevier science.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@6826c41e,47,tide-access,true,false,user modelling for adaptable interface design,modelling,false,1995
true,true,proceedings of major international conferences,false,"in y. anzai, k. ogawa & h. mori (eds), symbiosis of human and artifact - future computing and design for human-computer interaction [proceedings of the 6th international conference on human-computer interaction (hci international '95), tokyo, japan, (vol. 2, pp. 929-934). amsterdam: slsevier, elsevier science.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@3003697,48,tide-guib,true,false,supporting blind and sighted user collaboration through dual user interfaces using the homer system,user interfaces,false,1995
true,true,proceedings of major international conferences,false,"in y. anzai, k. ogawa & h. mori (eds), symbiosis of human and artifact- future computing and design for human-computer interaction [proceedings of the 6th international conference on human-computer interaction (hci international ' 95)], tokyo, japan, 9-14 july 1995, vol. 1, pp. 717-722. amsterdam: elsevier, elsevier science.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@64d43929,49,tide-core,true,false,query assistance: the query interface of core shell system,human-computer interaction,false,1995
true,true,proceedings of major international conferences,false,"in y. anzai, k. ogawa & h. mori (eds), symbiosis of human and artifact - future computing and design for human-computer interaction [proceedings of the 6th international conference on human-computer interaction (hci international '95)], tokyo, japan, 9-14 july 1995, vol. 2, pp.497-502. amstewrdam: elsevier, elsevier science.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@1d269ed7,50,,true,false,scenario based specification of interaction metaphors,metaphors,false,1995
true,true,proceedings of major international conferences,false,"panel session ""user interfaces for all - everybody, everywhere, and anytime"". in y. anzai, k. ogawa & h. mori (eds), symbiosis of human and artifact - future computing and design for human-computer interaction [proceedings of the 6th international conference on human-computer interaction (hci international '95)], tokyo, japan, 9-14 july 1995, vol. 1, pp. 137-142. amsterdam: elsevier, elsevier science.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@437ebf59,51,,true,false,towards user interfaces for all: some critical issues,user interfaces,false,1995
true,true,proceedings of major international conferences,false,"adjunct proceedings of hci '95 people and computers, west yorkshire, u.k., 29 august - 1 september 1995, pp. 29-32. uk: university of huddersfield.",false,true,false,,52,tide-access,false,false,supporting user interface adaptability during the design and development process,user interface design,false,1995
false,true,poster presentations in major or established international conferences,false,"4th international conference on broadband islands, dublin, ireland, 4-6 september 1995.",false,true,false,,53,race,false,false,multimedia service provision to b-isdn users: the case of blind users,multimedia systems,false,1995
false,true,proceedings of other established international conferences,false,"3rd european conference on the advancement of rehabilitation technology  (ecart- 3), lisbon, portugal, 10-13 october 1995, pp. 328-330.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@41c89d2f,54,,true,false,a comparative assessment of mechanisms for transferring technology towards the assistive technology industry,technology transfer,false,1995
false,true,proceedings of other established international conferences,false,"3rd european conference on the advancement of rehabilitation technology  (ecart- 3), lisbon, portugal, 10-13 october 1995, pp. 100-102.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@410e94e,55,,true,false,communication aid interface for speech-motor impaired users,communication aids,false,1995
false,true,poster presentations in major or established international conferences,false,"in a. clarke, m. camporargo, & n. karatzas (eds), bringing telecommunication services to the people - proceedings of the 3rd international conference on intelligence in broadband services and networks (is&n '95), heraklion, crete, greece, 16-19 october 1995, pp. 504-505. berlin: springer-verlag.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@2d691f3d,56,race,true,false,developing alternative metaphors for special b-isdn services,metaphors,false,1995
false,true,poster presentations in major or established international conferences,false,"in a. clarke, m. camporargo, & n. karatzas (eds), bringing telecommunication servioces to the people - proceedings of the 3rd international conference on intelligence in broadband services and networks (is&n '95), heraklion, crete, greece, 16-19 october 1995 (pp. 506-507). berlin: springer-verlag.",false,true,false,,57,race,false,false,tool based user interface construction facilitating access to users with disabilities,accessibility,false,1995
false,false,proceedings of major international conferences,false,"third world congress on expert  systems, seoul, korea, 5-9 february 1996, pp. 1298-1315. new york: cognizant commpunication corporation.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@1bdbf9be,58,tide-access,true,false,an expert user interface design assistant for deriving maximally preferred lexical adaptability rules,user interface design,false,1996
false,true,proceedings of major international conferences,false,"18th international conference on software engineering (isce 18),  ieee international workshop on multimedia software development (mmsd' 96), berlin, germany, 25-26 march 1996, pp. 160-168. new york: ieee computer society press.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@1e7f2e0f,59,,true,false,adaptations of the text media type: addressing the user's perspective,multimedia systems,false,1996
true,true,proceedings of major international conferences,false,"1st international conference on applied ergonomics (icae' 96), istanbul, turkey, 21-24 may 1996, pp. 256-261. west lafayette: usa publishing.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@1da6ee17,60,,true,false,integrating media and modalities in the user-machine intercace,human-computer interaction,false,1996
true,true,proceedings of major international conferences,false,"1st international conference on applied ergonomics (icae' 96), istambul, turkey, 21-24 may 1996, pp.137-142. west lafayette: usa publishing.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@78d39a69,61,,true,false,designing user interfaces for all users: contributions from applied ergonomics and human factors,user interface design,false,1996
false,true,proceedings of major international conferences,false,"3rd eurographics workshop on design, specification and verification interaction systems (dvs-is '96), namur, belgium, 5-7 june 1996, pp.248-271. vienna: springer-verlag.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@3c818ac4,63,tide-access,true,false,design assistance for user-adapted interaction,human-computer interaction,false,1996
false,true,proceedings of major international conferences,false,"11th international occupational ergonomics and safety conference, zurich, switzerland, 11-18 july 1996, pp. 145-150.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@5b69d40d,64,,true,false,usability requirements for advanced information technology products,information technology,false,1996
true,false,proceedings of other established international conferences,false,"conference proccedings ""the computer as an aid for those with special needs"", shefield, u.k., pp. 55-63",false,true,false,,65,,false,false,user-computer interaction in hand-eye coordination tasks,human-computer interaction,false,1984
true,true,proceedings of other established international conferences,false,"conference proccedings ""the computer as an aid for those with special needs"", shefield, u.k., pp. 35-40",false,true,false,,66,,false,false,multi-mode communication with user-generated pictograhic symbols,multimedia systems,false,1985
true,true,proceedings of other established international conferences,false,"conference proccedings ""the computer as an aid for those with special needs"", shefield, u.k., pp 53-58.",false,true,false,,67,,false,false,a study of user interaction with a pictographic communication aid,communication aids,false,1986
true,true,proceedings of other established international conferences,false,"annual scientific meeting of the biological engineering society, oxford, u.k, 2 pages",false,true,false,,68,,false,false,a study of mechanism and symbol structure in computer-assisted expressive communication,communication aids,false,1987
true,true,proceedings of other established international conferences,false,"international conference on the role and impact of information technology in the assessment  and rehabilitation of individuals with communication disorder, thessaloniki, greece, 5-9 september 1990, 7 pages.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@71154f21,69,,true,false,design criteria for a locally programmable aid for expressive communication,communication aids,false,1990
true,false,proceedings of other established international conferences,false,"international conference on ""new information technologies and disabled people"",  athens, greece, 21-22 september 1991, 8 pages",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@15f193b8,70,,true,false,communication aids for language or speech impaired people,communication aids,false,1991
true,true,proceedings of other established international conferences,false,"international conference on ""new information technologies and disabled people"",  athens, greece, 21-22 september 1991, 4 pages",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@2516fc68,71,horizon,true,false,educational software for people with mental and learning disabilities,educational software,false,1991
true,true,proceedings of other established international conferences,false,"proceedings of the 1st informatics in education conference, athens, greece, november 1991, pp. 41-49",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@304a9d7b,72,,true,false,some aspects of the impact of developments on i.t. & t. in the field of education,information technology,false,1991
true,true,proceedings of other established international conferences,false,"2nd hellenic conference on medical informatics, thessaloniki, greece, 8-10 may 1992, 11 pages.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@6bfdb014,73,,true,false,applications of information and telecommunications technologies in the field of rehabilitation (11 pages),rehabilitation teleinformatics,false,1992
false,true,proceedings of other established international conferences,false,"in e. ballabio, i. placencia-porrero & r.p. de la bellacasa (eds), proceedings of the 1st tide congress on rehabilitation technology strategies for the european union, brussels, belgium, 6-7 april 1993, 2 pages. amsterdam: ios press.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@72889280,74,tide-guib,true,false,access to graphics based and multimedia environments by blind users (2 pages),accessibility,false,1993
false,true,proceedings of other established international conferences,false,"second international conference broadband islands ""bringing the services gap"", athens, greece, 14-16 june 1993, pp. 181-185. amsterdam: elsevier science.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@606fc505,75,race,true,false,critical issues related to the accessibility of b-isdn services by people with special needs,accessibility,false,1993
true,true,proceedings of other established international conferences,false,"1ο πανελλήνιο συνέδριο με θέμα: ""διδακτική των μαθηματικών και πληροφορική στην εκπαίδευση"", πανεπιστήμιο ιωαννίνων, ιωάννινα, οκτώβριος 1993, 12 σελ.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@4aa3d36,76,,true,false,"θεμελιώδεις έννοιες στη μελέτη αριθμών, των πράξεών τους και η εκπαίδευση ατόμων με ειδικές ανάγκες (basic arithmetics and the education of disabled people)",educational software,false,1993
true,true,proceedings of other established international conferences,false,"3o convegno nazionale, informatica, digattica e disabilita, torino, italy, 4-6 november 1993, 7 pages",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@2d140a7,77,,true,false,a methodology for the development of communication aids,communication aids,false,1993
false,true,proceedings of ercim workshops,false,"in c. stephanidis (ed), proceedings of the 1st ercim workshop on multimodal human-computer interaction, nancy, france, 2-4 november 1993, 9 pages.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@347bdeef,78,,true,false,user modelling and multimodal representations: an approach combining alternative knowledge sources,modelling,false,1993
false,true,proceedings of major international conferences,false,"j. lee (ed.), ""intelligence and multimodality in multimedia interfaces: reasearch & applications, aaai press (proceedings of the immi 95 workshop), edinburgh, uk, 13-14 july 1995, 12 pages. menlo park, california: aaai press.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@2aa27288,79,,true,false,media / modalities allocation in intelligent uis: towards a theory of media and modalities,user interfaces,false,1995
false,false,proceedings of ercim workshops,false,"in c. stephanidis (ed.), proceedings of the 1st ercim workshop ""towards user interfaces for all: current efforts and future trends"", heraklion, crete, greece, 30-31 october 1995, 23 pages.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@7f34a967,80,,true,false,supporting adaptivity in intelligent user interfaces: the case of media and modalities allocation,user interfaces,false,1995
false,false,invited papers in international conferences,false,"international conference on financial transactions by visually disabled persons in the framework of the concerted action programme on technology and blindness of the comac bme, agia pelagia, crete, 3 pages.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@77e80a5e,81,race,true,false,financial transactions by visually disabled persons using the ibc network: a step beyond eftpos and super-smart cards (3 pages),financial transactions,false,1989
false,false,proceedings of ercim workshops,false,"1st ercim workshop ""towards user interfaces for all: current efforts and future trends"", heraklion, crete, greece, 30-31 october 1995, 23 pages.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@1d8e2eea,82,tide-access,true,false,design representations and development support for user interface adaptation,user interfaces,false,1995
false,true,proceedings of other established international conferences,false,"5th hellenic conference on informatics, athens, greece, 7-9 decemner 1995, pp. 273-282.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@240139e1,83,,true,false,media / modalities allocation in intelligent multimedia user interfaces,user interfaces,false,1995
false,false,invited papers in international conferences,false,"international conference on access to visual computer information by blind persons in the framework of the concerted action programme on technology and blindness, berlin, germany, september 1989, 7 pages.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@7ea4d397,84,concerted action programme (comac-bme),true,false,some issues related to the accessibility of computer images by blind persons,accessibility,false,1989
false,false,invited papers in international conferences,false,"international conference on intelligent houses for the blind in the framework of the concerted action programme on technology and blindness of the comac bme, maastricht, the netherlands, 3 pages.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@49298ce7,85,concerted action programme (comac-bme),true,false,some considerations on the impact of future technological advances for the development of intelligent houses for blind people (3 pages),artificial intelligence,false,1989
false,false,invited papers in international conferences,false,"conference in the framework of the concerted action programme on technology and blindness of the comac bme, florence, italy, december 1990, 5 pages",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@253c1256,86,concerted action programme (comac-bme),true,false,some issues on the accessibility to graphical user interfaces by blind people,accessibility,false,1990
false,true,invited papers in international conferences,false,"2nd  cost 219 conference, prague, czechoslovakia, 16-18 september 1991, 10 pages. commission of the european communities.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@8dfe921,87,cost 219,true,false,user interface issues related to the accessibility of telematic terminals by people with special needs,accessibility,false,1991
false,false,invited papers in international conferences,false,"in g. astbrink (ed), proceedings of the 3rd cost 219 conference, dublin, ireland, june 1992, 12 pages. commission of the european communities.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@503fbbc6,90,cost 219,true,false,access to isdn services by people with special needs: user interface issues,accessibility,false,1992
false,false,invited papers in international conferences,false,"first international handy-insertion bi-annual conference, lyon, france, 17-18 november 1993, 10 pages",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@55f45b92,91,tide-core,true,false,towards a single european market for rehabilitation (assistive) technology goods: some critical issues,assistive technology,false,1993
false,true,invited papers in international conferences,false,"in r. heller (eds.) proceedings of the acm multimedia '95, nsf  workshop on ""adaptive multimedia technologies for people with disabilities, san francisco, usa, 10 november 1995, 11 pages. new york: acm press.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@109f5dd8,93,tide-access,true,false,towards multimedia interfaces for all: a new generation of tools supporting integration of design-time and run-time adaptivity methods,user interface design,false,1995
false,false,ics-forth technical reports,false,"technical report, ics-forth / tr-090, june 1993, 95 pages",false,true,false,,97,tide-core,false,false,a methodological approach for modelling the rehabilitation technology market in europe,modelling,false,1993
false,false,ics-forth technical reports,false,"technical report , ics-forth / tr-104, december 1993, 17 pages",false,true,false,,98,tide-core,false,false,a conceptual framework for determining critical aspects of innovation in the european rehabilitation technology market,innovation,false,1993
false,false,ics-forth technical reports,false,"technical report, ics-forth / tr 105, december 1993, 16 pages",false,true,false,,99,tide-core,false,false,on the determinants of innovation in the european rehabilitation (assisitive) technology market,innovation,false,1993
false,false,ics-forth technical reports,false,"technical report, ics-forth / tr 106, december 1993, 13 pages",false,true,false,,100,tide-core,false,false,rehabilitation technology product taxonomy: a conceptual tool for analysing products and extracting demand determinants,assistive technology,false,1993
false,false,ics-forth technical reports,false,"ics-forth / tr 107, december 1993, 17 pages",false,true,false,,101,tide-core,false,false,"the demand, supply and provision system of the rehabilitation technology market in europe: a modelling perspective",assistive technology,false,1993
false,false,ics-forth technical reports,false,"ics-forth / tr 108, december 1993, 13 pages",false,true,false,,102,tide-core,false,false,an analytical framework for modelling the rehabilitation (assistive) technology market in europe,modelling,false,1993
false,false,ics-forth technical reports,false,"ics-forth / tr 109, december 1993, 19 pages",false,true,false,,103,tide-core,false,false,critical aspects of demand in the assistive technology market in europe,assistive technology,false,1993
false,false,ics-forth technical reports,false,"ics-forth / tr 110, december 1993, 19 pages",false,true,false,,104,tide-core,false,false,technology transfer and the rehabilitation technology industry in europe,technology transfer,false,1993
false,false,ics-forth technical reports,false,"ics-forth / tr 111, december 1993, 57 pages",false,true,false,,105,race,false,false,a methodology for selecting interaction techniques for users with disabilities in the context of the b-isdn environment,accessibility,false,1993
false,false,ics-forth technical reports,false,"ics-forth / tr 112, december 1993, 179 pages",false,true,false,,106,tide-guib,false,false,integrating able and disabled users in the user interface design process,user interface design,false,1993
false,false,ics-forth technical reports,false,"ics-forth / tr 180, november 1996, 28 pages.",false,true,false,,107,tide-access,false,false,"the ""user vocabulary and meaning mapping module"": a lexical knowledge base for communication aids",communication aids,false,1996
false,false,other technical reports,false,"internal report on final year undergraduate project, university of kent, u.k., 119 pages",false,true,false,,114,,false,false,a pilot study on a data acquisition and pattern recognition system for use in the analysis of 24-hour electrocardiogram tape recordings,pattern recognition,false,1981
false,false,other technical reports,false,"ph.d. thesis, university of kent, u.k., 296 pages",false,true,false,,115,,false,false,a study of methodologies of information technology in the provision of communication aids for the speech impaired,communication aids,false,1986
false,false,other technical reports,false,"technical report in the framework of the helios-handynet study group on images and graphics, cec - dg v, brussels, belgium, december 1991, 8 pages",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@67fe380b,116,handynet,true,false,multimedia presentation of information in an intelligent information system,multimedia systems,false,1991
false,false,other technical reports,false,"technical report in the framework of the helios-handynet study group on special interfaces for visually impaired and severely motor disabled persons, brussels, belgium, december 1991, 10 pages",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@4a325eb9,117,handynet,true,false,accessibility of handy-station by visually impaired people,accessibility,false,1991
false,false,books,false,"sponsored by the ec dgxii concerted action programme on technology and blindness of the comac-bme, rnib, uk, may  1991, 68 pages. isbn: 0-901797-64-2.",false,true,false,,120,concerted action programme (comac-bme),false,false,access to graphical user interfaces by blind people,graphical user interfaces,false,1991
false,false,books,false,"brussels, belgium: ec dg xiii  cost 219 programme, january 1994, 58 pages.",false,true,false,,121,cost 219,false,false,universal access to telecommunication services in europe - the guy gobut report.,telecommunication services,false,1994
false,false,"invited chapters in encyclopaedias, established series, or books (peer reviewed)",false,"book chapter, in ""issues in telecommunication and disability"", in the framework of the cost 219 programme, editor stephen von techner, brussels, belgium, october 1991, pp.8-12 (isbn 92-826-3128-1)",false,true,false,,122,cost 219,false,false,recent advances in telecommunication services and systems,telecommunication services,false,1991
false,false,"invited chapters in encyclopaedias, established series, or books (peer reviewed)",false,"book chapter in ""issues in telecommunication and disability"", in the framework of the cost 219 programme, brussels, belgium, october 1991, pp. 141-156 (isbn 92-826-3128-1).",false,true,false,,123,cost 219,false,false,towards a model of terminal design,telecommunication services,false,1991
false,false,"invited chapters in encyclopaedias, established series, or books (peer reviewed)",false,"book chapter in ""issues in telecommunication and disability"" in the framework of the cost 219 programme, brussels, belgium, october 1991, pp.396-416 (isbn 92-826-3128-1).",true,true,false,,124,cost 219,false,false,access to pictorial information by blind people,accessibility,false,1991
false,false,"invited chapters in encyclopaedias, established series, or books (peer reviewed)",false,"book chapter in ""issues in telecommunication and disability"" in the framework of the cost 219 programme, brussels, belgium, october 1991, pp. 452-466 (isbn 92-826-3128-1).",false,true,false,,125,cost 219,false,false,technology today and tomorrow,telecommunication services,false,1991
false,false,"invited chapters in encyclopaedias, established series, or books (peer reviewed)",false,"book chapter in ""telecommunications for all"" in the framework of the cost 219 programme, luxembourg, pp. 205-220",false,true,false,,126,cost 219,false,false,current trends in man-machine interfaces: potential impact on people with special needs,human-computer interaction,false,1995
false,false,"invited chapters in encyclopaedias, established series, or books (peer reviewed)",false,"book chapter in ""telecommunications for all"" in the framework of the cost 219 programme, luxembourg, pp.28-40.",false,true,false,,127,cost 219,false,false,trends in telecommunication,telecommunication services,false,1995
false,false,"invited chapters in encyclopaedias, established series, or books (peer reviewed)",false,"book chapter in ""telecommunications for all"" in the framework of the cost 219 programme, luxembourg, pp. 262-268.",false,true,false,,128,cost 219,false,false,impact on network developments on users with disabilities,rehabilitation teleinformatics,false,1995
false,false,"invited chapters in encyclopaedias, established series, or books (peer reviewed)",false,"book chapter in ""telecommunications for all"" in the framework of the cost 219 programme, luxembourg, pp. 245-261.",true,true,false,,129,cost 219,false,false,multimedia services and applications in a broadband environment,metaphors,false,1995
false,false,invited talks,false,"3rd european symposium ""europe facing the responsibility for people with special needs, heraklion, crete, greece, 31 august - 3 september 1990, 5 pages",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@3dedb4a6,133,handynet,true,false,the development of the handynet european information system for people with special needs in greece,information systems,false,1990
false,false,invited talks,false,"international conference in the framework of the helios programme, rhodes, greece, 12-14 september 1990, 7 pages",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@57f64f5e,134,,true,false,tele-informatics as a tool in the process of the socio-economic integration of people with special needs,rehabilitation teleinformatics,false,1990
false,false,invited talks,false,"united nations workshop on rehabilitation, fagernes, norway, 12-15 may 1991, 5 pages",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@415e0bcb,135,handynet,true,false,an overview of the provision system for technical aids and rehabilitation engineering solutions in greece,technical aids,false,1991
false,false,invited talks,false,"επιστημονικό συνέδριο οφθαλμολογίας, αθήνα, ιανουάριος 1993, 7 σελίδες",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@194152cf,136,tide-guib,true,false,πρόσβαση ατόμων με προβλήματα όρασης σε προηγμένα υπολογιστικά συστήματα,accessibility,false,1993
false,false,invited talks,false,"4ο πανελλήνιο συνέδριο γεροντολογίας-γηριατρικής, αθήνα, 14-16 δεκεμβρίου 1995",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@49d98dc5,143,,true,false,τεχνολογίες της πληροφορικής αξιοποιήσιμες από όλους,information technology,false,1995
false,true,international journals,false,"international journal of human-computer interaction, vol. 10(4), pp.297-326.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@2c30b71f,144,,true,false,employing queueing modelling in intelligent multimedia user interfaces,assistive technology,false,1998
